Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -4.771213, 1.224745, 284, 100, 106, 0.083726, 0.943396, 2793.000000, 26.349056, 1.214465
1.000000, -3.771213, 1.091555, 205, 100, 119, 0.053834, 0.840336, 2871.000000, 24.126051, 1.326367
2.000000, -2.771213, 0.972849, 186, 100, 130, 0.044712, 0.769231, 2961.999756, 22.784613, 1.404457
3.000000, -1.771213, 0.867053, 138, 100, 173, 0.024928, 0.578035, 3915.000000, 22.630058, 1.414049
4.000000, -0.771213, 0.772762, 121, 100, 315, 0.012004, 0.317460, 6771.999512, 21.498411, 1.488482
5.000000, 0.228787, 0.688725, 109, 100, 604, 0.005639, 0.165563, 12841.000000, 21.259933, 1.505179
6.000000, 1.228787, 0.613826, 105, 100, 1348, 0.002434, 0.074184, 28699.000000, 21.290060, 1.503049
7.000000, 2.228787, 0.547073, 102, 100, 3501, 0.000910, 0.028563, 74460.000000, 21.268209, 1.504593
8.000000, 3.228787, 0.487580, 101, 100, 12023, 0.000263, 0.008317, 255126.000000, 21.219830, 1.508024
9.000000, 4.228787, 0.434556, 101, 100, 75405, 0.000042, 0.001326, 1600564.000000, 21.226233, 1.507569
