Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, 0.000000, 0.707107, 272, 100, 109, 0.077982, 0.917431, 1942.000000, 17.816513, 1.796087
1.000000, 1.000000, 0.630210, 225, 100, 121, 0.058110, 0.826446, 2042.000000, 16.876034, 1.896180
2.000000, 2.000000, 0.561675, 171, 100, 142, 0.037632, 0.704225, 2384.000000, 16.788733, 1.906040
3.000000, 3.000000, 0.500593, 134, 100, 171, 0.024488, 0.584795, 2857.999756, 16.713449, 1.914626
4.000000, 4.000000, 0.446154, 128, 100, 329, 0.012158, 0.303951, 5078.000000, 15.434650, 2.073257
5.000000, 5.000000, 0.397635, 114, 100, 486, 0.007330, 0.205761, 7144.000000, 14.699589, 2.176932
6.000000, 6.000000, 0.354393, 107, 100, 1100, 0.003040, 0.090909, 16089.000000, 14.626364, 2.187830
7.000000, 7.000000, 0.315853, 101, 100, 3534, 0.000893, 0.028297, 51414.000000, 14.548388, 2.199557
8.000000, 8.000000, 0.281504, 101, 100, 11989, 0.000263, 0.008341, 173608.000000, 14.480607, 2.209852
9.000000, 9.000000, 0.250891, 100, 100, 57909, 0.000054, 0.001727, 842013.000000, 14.540278, 2.200783
