Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -6.020600, 1.414214, 1650, 100, 100, 0.515625, 1.000000, 2953.000000, 29.530001, 1.083644
1.000000, -5.020600, 1.260419, 1591, 100, 100, 0.497187, 1.000000, 2757.000000, 27.570000, 1.160682
2.000000, -4.020600, 1.123350, 1601, 100, 100, 0.500313, 1.000000, 2646.000244, 26.460003, 1.209373
3.000000, -3.020600, 1.001187, 1630, 100, 100, 0.509375, 1.000000, 2502.000244, 25.020002, 1.278977
4.000000, -2.020600, 0.892308, 1611, 100, 100, 0.503438, 1.000000, 2509.000000, 25.090000, 1.275409
5.000000, -1.020600, 0.795271, 1663, 100, 100, 0.519687, 1.000000, 2511.000000, 25.110001, 1.274393
6.000000, -0.020600, 0.708786, 1606, 100, 100, 0.501875, 1.000000, 2376.000000, 23.760000, 1.346801
7.000000, 0.979400, 0.631706, 1621, 100, 100, 0.506562, 1.000000, 2361.000000, 23.610001, 1.355358
8.000000, 1.979400, 0.563009, 1538, 100, 100, 0.480625, 1.000000, 2340.000000, 23.400000, 1.367521
9.000000, 2.979400, 0.501782, 1577, 100, 100, 0.492813, 1.000000, 2344.000000, 23.440001, 1.365188
