Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -6.020600, 1.414214, 554, 100, 100, 0.173125, 1.000000, 2685.000000, 26.850000, 1.191806
1.000000, -5.020600, 1.260419, 415, 100, 100, 0.129688, 1.000000, 2655.000000, 26.549999, 1.205273
2.000000, -4.020600, 1.123350, 355, 100, 101, 0.109839, 0.990099, 2647.000000, 26.207920, 1.221005
3.000000, -3.020600, 1.001187, 275, 100, 104, 0.082632, 0.961538, 2734.000244, 26.288464, 1.217264
4.000000, -2.020600, 0.892308, 244, 100, 109, 0.069954, 0.917431, 2873.000000, 26.357798, 1.214062
5.000000, -1.020600, 0.795271, 205, 100, 139, 0.046088, 0.719424, 3552.000000, 25.553957, 1.252252
6.000000, -0.020600, 0.708786, 156, 100, 154, 0.031656, 0.649351, 3918.000244, 25.441561, 1.257784
7.000000, 0.979400, 0.631706, 137, 100, 229, 0.018695, 0.436681, 5738.000000, 25.056768, 1.277100
8.000000, 1.979400, 0.563009, 116, 100, 390, 0.009295, 0.256410, 9748.000000, 24.994871, 1.280263
9.000000, 2.979400, 0.501782, 108, 100, 762, 0.004429, 0.131234, 18835.000000, 24.717848, 1.294611
10.000000, 3.979400, 0.447214, 100, 100, 1725, 0.001812, 0.057971, 42554.000000, 24.668985, 1.297175
