Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -4.771213, 1.224745, 360, 100, 102, 0.110294, 0.980392, 2799.000000, 27.441177, 1.166131
1.000000, -3.771213, 1.091555, 282, 100, 107, 0.082360, 0.934579, 2703.000000, 25.261683, 1.266741
2.000000, -2.771213, 0.972849, 232, 100, 119, 0.060924, 0.840336, 2995.000000, 25.168068, 1.271452
3.000000, -1.771213, 0.867053, 181, 100, 132, 0.042850, 0.757576, 3167.000000, 23.992424, 1.333754
4.000000, -0.771213, 0.772762, 151, 100, 164, 0.028773, 0.609756, 3732.000000, 22.756098, 1.406217
5.000000, 0.228787, 0.688725, 116, 100, 297, 0.012205, 0.336700, 6586.000000, 22.175085, 1.443061
6.000000, 1.228787, 0.613826, 104, 100, 532, 0.006109, 0.187970, 11738.000000, 22.063910, 1.450332
7.000000, 2.228787, 0.547073, 103, 100, 1361, 0.002365, 0.073475, 29918.000000, 21.982367, 1.455712
8.000000, 3.228787, 0.487580, 100, 100, 3670, 0.000851, 0.027248, 80465.000000, 21.925068, 1.459517
9.000000, 4.228787, 0.434556, 100, 100, 16080, 0.000194, 0.006219, 350064.000000, 21.770149, 1.469903
