Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -6.020600, 1.414214, 281, 100, 108, 0.081308, 0.925926, 2875.000000, 26.620371, 1.202087
1.000000, -5.020600, 1.260419, 213, 100, 118, 0.056409, 0.847458, 2991.000000, 25.347458, 1.262454
2.000000, -4.020600, 1.123350, 176, 100, 136, 0.040441, 0.735294, 3484.000000, 25.617647, 1.249139
3.000000, -3.020600, 1.001187, 139, 100, 198, 0.021938, 0.505050, 4953.000000, 25.015152, 1.279225
4.000000, -2.020600, 0.892308, 125, 100, 313, 0.012480, 0.319489, 7728.000000, 24.690096, 1.296066
5.000000, -1.020600, 0.795271, 109, 100, 549, 0.006204, 0.182149, 13615.000000, 24.799635, 1.290341
6.000000, -0.020600, 0.708786, 103, 100, 1322, 0.002435, 0.075643, 32331.000000, 24.456127, 1.308466
7.000000, 0.979400, 0.631706, 101, 100, 3418, 0.000923, 0.029257, 83513.000000, 24.433294, 1.309688
8.000000, 1.979400, 0.563009, 100, 100, 11693, 0.000267, 0.008552, 285552.000000, 24.420765, 1.310360
9.000000, 2.979400, 0.501782, 100, 100, 68773, 0.000045, 0.001454, 1672762.000000, 24.322947, 1.315630
