Eb/No,gen_avg,gen_min,gen_max,gen_thr,gen_percent,encode_avg,encode_min,encode_max,encode_thr,encode_percent,bpsk_avg,bpsk_min,bpsk_max,bpsk_thr,bpsk_percent,awgn_avg,awgn_min,awgn_max,awgn_thr,awgn_percent,demodulate_avg,demodulate_min_demodulate_max,demodulate_thr,demodulate_percent,decode_avg,decode_min,decode_max,decode_thr,decode_percent,monitor_avg,monitor_min,monitor_max,monitor_thr,monitor_percent
0.000000,2.258929,0.000000,11.000000,14.166008,11.120879,1.330357,0.000000,2.000000,72.161072,6.549451,2.446429,0.000000,11.000000,39.240875,12.043956,8.616072,0.000000,11.000000,11.141969,42.417583,0.723214,0.000000,11.000000,132.740738,3.560439,3.875000,0.000000,11.000000,8.258064,19.076923,1.062500,0.000000,11.000000,30.117647,5.230769
1.000000,2.172131,2.000000,3.000000,14.732076,10.720064,1.450820,1.000000,13.000000,66.169487,7.160194,2.540984,2.000000,3.000000,37.780643,12.540454,8.524590,2.000000,10.000000,11.261538,42.071201,0.762295,0.000000,3.000000,125.935486,3.762136,3.819672,2.000000,4.000000,8.377683,18.851133,0.991803,1.000000,3.000000,32.264462,4.894822
2.000000,2.111111,1.000000,3.000000,15.157894,10.804224,1.309524,1.000000,4.000000,73.309090,6.701868,2.380952,1.000000,3.000000,40.320000,12.185215,8.317460,1.000000,9.000000,11.541986,42.567020,0.738095,1.000000,3.000000,130.064514,3.777417,3.730159,1.000000,4.000000,8.578723,19.090170,0.952381,0.000000,3.000000,33.599998,4.874086
3.000000,1.988889,1.000000,8.000000,16.089386,10.901340,1.133333,1.000000,2.000000,84.705879,6.211937,2.255556,1.000000,8.000000,42.561577,12.362972,7.738889,1.000000,8.000000,12.404881,42.417782,0.705556,1.000000,8.000000,136.062988,3.867235,3.483333,1.000000,8.000000,9.186603,19.092571,0.938889,1.000000,8.000000,34.082840,5.146163
4.000000,1.771044,1.000000,2.000000,18.068441,10.490626,1.077441,1.000000,2.000000,89.099998,6.382130,2.124579,1.000000,2.000000,45.185417,12.584764,7.212121,1.000000,6.000000,13.310925,42.720383,0.646465,1.000000,2.000000,148.500000,3.829278,3.222222,1.000000,3.000000,9.931034,19.086559,0.828283,1.000000,2.000000,38.634148,4.906263
5.000000,1.807440,1.000000,2.000000,17.704601,10.849862,1.076586,1.000000,2.000000,89.170731,6.462630,2.113786,1.000000,2.000000,45.416149,12.688822,7.129103,1.000000,7.000000,13.465930,42.795216,0.647702,1.000000,2.000000,148.216217,3.888086,3.122538,1.000000,4.000000,10.248073,18.744253,0.761488,1.000000,2.000000,42.022987,4.571128
6.000000,1.777883,1.000000,3.000000,17.998936,10.702094,1.065217,1.000000,2.000000,90.122452,6.412153,2.092628,1.000000,3.000000,45.875340,12.596723,7.077505,1.000000,6.000000,13.564103,42.603550,0.662571,0.000000,3.000000,144.890152,3.988393,3.155010,1.000000,3.000000,10.142600,18.991808,0.781664,1.000000,3.000000,40.938332,4.705280
7.000000,1.783027,1.000000,2.000000,17.947006,10.722648,1.069554,1.000000,2.000000,89.757050,6.432010,2.094926,1.000000,2.000000,45.825016,12.598322,7.106737,1.000000,7.000000,13.508309,42.738010,0.638670,1.000000,2.000000,150.312332,3.840791,3.150044,1.000000,3.000000,10.158589,18.943520,0.785652,1.000000,2.000000,40.730511,4.724699
8.000000,1.807490,1.000000,3.000000,17.704107,10.799694,1.080156,1.000000,3.000000,88.876022,6.453898,2.119224,1.000000,3.000000,45.299599,12.662294,7.105348,1.000000,7.000000,13.510949,42.454220,0.658629,1.000000,3.000000,145.757416,3.935284,3.168530,1.000000,4.000000,10.099319,18.931864,0.797117,1.000000,3.000000,40.144669,4.762748
9.000000,1.793308,1.000000,3.000000,17.844116,10.781838,1.074208,0.000000,2.000000,89.368187,6.458418,2.099164,1.000000,3.000000,45.732502,12.620721,7.080420,1.000000,7.000000,13.558517,42.569344,0.650272,1.000000,3.000000,147.630417,3.909609,3.148450,1.000000,3.000000,10.163731,18.929306,0.786852,1.000000,3.000000,40.668373,4.730762
