Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -4.771213, 1.224745, 290, 100, 107, 0.084696, 0.934579, 2372.000000, 22.168224, 1.443508
1.000000, -3.771213, 1.091555, 216, 100, 114, 0.059211, 0.877193, 2422.000244, 21.245617, 1.506193
2.000000, -2.771213, 0.972849, 172, 100, 138, 0.038949, 0.724638, 2940.000000, 21.304348, 1.502041
3.000000, -1.771213, 0.867053, 135, 100, 191, 0.022088, 0.523560, 4043.000000, 21.167540, 1.511749
4.000000, -0.771213, 0.772762, 116, 100, 249, 0.014558, 0.401606, 5258.000000, 21.116467, 1.515405
5.000000, 0.228787, 0.688725, 106, 100, 603, 0.005493, 0.165837, 12745.000000, 21.135986, 1.514006
6.000000, 1.228787, 0.613826, 102, 100, 1328, 0.002400, 0.075301, 28255.000000, 21.276356, 1.504017
7.000000, 2.228787, 0.547073, 103, 100, 3855, 0.000835, 0.025940, 82298.000000, 21.348379, 1.498943
8.000000, 3.228787, 0.487580, 100, 100, 14531, 0.000215, 0.006882, 311757.000000, 21.454615, 1.491521
9.000000, 4.228787, 0.434556, 100, 100, 90951, 0.000034, 0.001099, 1924564.000000, 21.160450, 1.512255
