Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -6.020600, 1.414214, 1559, 100, 100, 0.487188, 1.000000, 2894.000244, 28.940002, 1.105736
1.000000, -5.020600, 1.260419, 1582, 100, 100, 0.494375, 1.000000, 2625.999756, 26.259998, 1.218583
2.000000, -4.020600, 1.123350, 1640, 100, 100, 0.512500, 1.000000, 2549.000000, 25.490000, 1.255394
3.000000, -3.020600, 1.001187, 1630, 100, 100, 0.509375, 1.000000, 2462.000244, 24.620003, 1.299756
4.000000, -2.020600, 0.892308, 1583, 100, 100, 0.494687, 1.000000, 2344.000000, 23.440001, 1.365188
5.000000, -1.020600, 0.795271, 1656, 100, 100, 0.517500, 1.000000, 2329.999756, 23.299997, 1.373391
6.000000, -0.020600, 0.708786, 1613, 100, 100, 0.504062, 1.000000, 2331.000000, 23.309999, 1.372801
7.000000, 0.979400, 0.631706, 1563, 100, 100, 0.488438, 1.000000, 2333.000000, 23.330000, 1.371624
8.000000, 1.979400, 0.563009, 1653, 100, 100, 0.516563, 1.000000, 2318.000244, 23.180002, 1.380500
9.000000, 2.979400, 0.501782, 1554, 100, 100, 0.485625, 1.000000, 2327.000000, 23.270000, 1.375161
10.000000, 3.979400, 0.447214, 1575, 100, 100, 0.492188, 1.000000, 2321.000000, 23.209999, 1.378716
