Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, 0.000000, 0.707107, 262, 100, 108, 0.075810, 0.925926, 1972.999878, 18.268517, 1.751647
1.000000, 1.000000, 0.630210, 203, 100, 118, 0.053761, 0.847458, 2093.000000, 17.737288, 1.804109
2.000000, 2.000000, 0.561675, 175, 100, 141, 0.038785, 0.709220, 2483.000000, 17.609928, 1.817157
3.000000, 3.000000, 0.500593, 141, 100, 191, 0.023069, 0.523560, 3353.000000, 17.554974, 1.822845
4.000000, 4.000000, 0.446154, 128, 100, 310, 0.012903, 0.322581, 5057.000000, 16.312902, 1.961637
5.000000, 5.000000, 0.397635, 110, 100, 480, 0.007161, 0.208333, 7248.000000, 15.100000, 2.119205
6.000000, 6.000000, 0.354393, 108, 100, 1347, 0.002506, 0.074239, 19698.000000, 14.623608, 2.188242
7.000000, 7.000000, 0.315853, 101, 100, 3824, 0.000825, 0.026151, 55913.000000, 14.621600, 2.188543
8.000000, 8.000000, 0.281504, 101, 100, 16392, 0.000193, 0.006101, 239073.000000, 14.584737, 2.194075
9.000000, 9.000000, 0.250891, 100, 100, 70441, 0.000044, 0.001420, 1028249.000000, 14.597308, 2.192185
