Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -6.020600, 1.414214, 516, 100, 102, 0.158088, 0.980392, 4111.000000, 40.303921, 0.793967
1.000000, -5.020600, 1.260419, 372, 100, 101, 0.115099, 0.990099, 3104.000000, 30.732674, 1.041237
2.000000, -4.020600, 1.123350, 324, 100, 104, 0.097356, 0.961538, 3185.999756, 30.634613, 1.044570
3.000000, -3.020600, 1.001187, 241, 100, 113, 0.066648, 0.884956, 3437.000000, 30.415930, 1.052080
4.000000, -2.020600, 0.892308, 205, 100, 125, 0.051250, 0.800000, 3484.000000, 27.872000, 1.148106
5.000000, -1.020600, 0.795271, 159, 100, 152, 0.032689, 0.657895, 4089.000000, 26.901316, 1.189533
6.000000, -0.020600, 0.708786, 143, 100, 205, 0.021799, 0.487805, 5457.000000, 26.619513, 1.202126
7.000000, 0.979400, 0.631706, 116, 100, 374, 0.009693, 0.267380, 9891.000000, 26.446524, 1.209989
8.000000, 1.979400, 0.563009, 106, 100, 778, 0.004258, 0.128535, 20452.000000, 26.287918, 1.217289
9.000000, 2.979400, 0.501782, 103, 100, 1563, 0.002059, 0.063980, 40712.000000, 26.047344, 1.228532
10.000000, 3.979400, 0.447214, 100, 100, 4690, 0.000666, 0.021322, 121544.000000, 25.915565, 1.234779
