Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -6.020600, 1.414214, 551, 100, 100, 0.172188, 1.000000, 2605.000000, 26.049999, 1.228407
1.000000, -5.020600, 1.260419, 427, 100, 100, 0.133437, 1.000000, 2518.000244, 25.180002, 1.270850
2.000000, -4.020600, 1.123350, 367, 100, 102, 0.112439, 0.980392, 2543.000000, 24.931372, 1.283523
3.000000, -3.020600, 1.001187, 286, 100, 106, 0.084316, 0.943396, 2643.000000, 24.933962, 1.283390
4.000000, -2.020600, 0.892308, 249, 100, 115, 0.067663, 0.869565, 2856.000000, 24.834784, 1.288515
5.000000, -1.020600, 0.795271, 189, 100, 127, 0.046506, 0.787402, 3139.000000, 24.716536, 1.294680
6.000000, -0.020600, 0.708786, 149, 100, 157, 0.029658, 0.636943, 3860.000000, 24.585987, 1.301554
7.000000, 0.979400, 0.631706, 133, 100, 228, 0.018229, 0.438596, 5571.000000, 24.434210, 1.309639
8.000000, 1.979400, 0.563009, 119, 100, 395, 0.009415, 0.253165, 9629.000000, 24.377214, 1.312701
9.000000, 2.979400, 0.501782, 104, 100, 765, 0.004248, 0.130719, 18590.000000, 24.300653, 1.316837
10.000000, 3.979400, 0.447214, 100, 100, 1646, 0.001899, 0.060753, 39979.000000, 24.288578, 1.317492
