Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -3.010300, 1.000000, 438, 100, 101, 0.135520, 0.990099, 2065.000000, 20.445545, 1.565133
1.000000, -2.010300, 0.891251, 398, 100, 101, 0.123144, 0.990099, 2123.000000, 21.019802, 1.522374
2.000000, -1.010300, 0.794328, 287, 100, 104, 0.086238, 0.961538, 2179.000000, 20.951923, 1.527306
3.000000, -0.010300, 0.707946, 234, 100, 112, 0.065290, 0.892857, 2334.000244, 20.839289, 1.535561
4.000000, 0.989700, 0.630957, 181, 100, 133, 0.042528, 0.751880, 2670.000244, 20.075190, 1.594007
5.000000, 1.989700, 0.562341, 146, 100, 180, 0.025347, 0.555556, 3463.000000, 19.238890, 1.663298
6.000000, 2.989700, 0.501187, 118, 100, 324, 0.011381, 0.308642, 5943.000000, 18.342592, 1.744573
7.000000, 3.989700, 0.446684, 111, 100, 534, 0.006496, 0.187266, 9746.000000, 18.250937, 1.753335
8.000000, 4.989700, 0.398107, 103, 100, 1113, 0.002892, 0.089847, 20472.000000, 18.393532, 1.739742
9.000000, 5.989700, 0.354813, 100, 100, 3924, 0.000796, 0.025484, 71814.000000, 18.301224, 1.748517
