Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -3.010300, 1.000000, 497, 100, 100, 0.155312, 1.000000, 2145.000000, 21.450001, 1.491841
1.000000, -2.010300, 0.891251, 412, 100, 101, 0.127475, 0.990099, 2114.000000, 20.930693, 1.528855
2.000000, -1.010300, 0.794328, 311, 100, 102, 0.095282, 0.980392, 2079.000000, 20.382353, 1.569986
3.000000, -0.010300, 0.707946, 272, 100, 103, 0.082524, 0.970874, 2024.000000, 19.650486, 1.628458
4.000000, 0.989700, 0.630957, 222, 100, 125, 0.055500, 0.800000, 2449.999756, 19.599998, 1.632653
5.000000, 1.989700, 0.562341, 168, 100, 126, 0.041667, 0.793651, 2472.000000, 19.619047, 1.631068
6.000000, 2.989700, 0.501187, 149, 100, 174, 0.026760, 0.574713, 3207.000000, 18.431034, 1.736202
7.000000, 3.989700, 0.446684, 118, 100, 328, 0.011242, 0.304878, 5976.000000, 18.219513, 1.756359
8.000000, 4.989700, 0.398107, 110, 100, 560, 0.006138, 0.178571, 10173.000000, 18.166071, 1.761526
9.000000, 5.989700, 0.354813, 106, 100, 1239, 0.002674, 0.080710, 22414.000000, 18.090395, 1.768894
