Eb/No,gen_avg,gen_min,gen_max,gen_thr,gen_percent,encode_avg,encode_min,encode_max,encode_thr,encode_percent,bpsk_avg,bpsk_min,bpsk_max,bpsk_thr,bpsk_percent,awgn_avg,awgn_min,awgn_max,awgn_thr,awgn_percent,demodulate_avg,demodulate_min_demodulate_max,demodulate_thr,demodulate_percent,decode_avg,decode_min,decode_max,decode_thr,decode_percent,monitor_avg,monitor_min,monitor_max,monitor_thr,monitor_percent
0.000000,1.911504,1.000000,4.000000,16.740742,12.864800,0.982301,0.000000,1.000000,65.153152,6.611078,1.734513,1.000000,4.000000,36.897961,11.673615,5.513274,1.000000,5.000000,11.608347,37.105419,0.601770,1.000000,4.000000,106.352936,4.050030,3.150442,1.000000,4.000000,10.157304,21.203098,0.964602,1.000000,4.000000,33.174313,6.491960
1.000000,2.009091,1.000000,3.000000,15.927602,13.154762,1.045455,0.000000,2.000000,61.217392,6.845238,1.700000,1.000000,3.000000,37.647057,11.130953,5.500000,1.000000,7.000000,11.636364,36.011906,0.745455,0.000000,3.000000,85.853661,4.880952,3.318182,1.000000,3.000000,9.643836,21.726191,0.954545,1.000000,3.000000,33.523811,6.250000
2.000000,1.993056,1.000000,3.000000,16.055748,13.305517,1.048611,1.000000,2.000000,61.033108,7.000463,1.798611,1.000000,3.000000,35.583012,12.007418,5.458333,1.000000,5.000000,11.725190,36.439503,0.680556,1.000000,3.000000,94.040810,4.543347,3.083333,1.000000,3.000000,10.378379,20.584143,0.916667,1.000000,3.000000,34.909092,6.119611
3.000000,1.904494,1.000000,2.000000,16.802361,13.320237,0.988764,0.000000,1.000000,64.727272,6.915521,1.707865,1.000000,2.000000,37.473686,11.944990,5.196629,1.000000,4.000000,12.315676,36.345776,0.623595,0.000000,2.000000,102.630638,4.361493,3.022472,1.000000,3.000000,10.587360,21.139490,0.853933,1.000000,2.000000,37.473686,5.972495
4.000000,1.817427,1.000000,2.000000,17.607306,13.456222,0.863071,0.000000,1.000000,74.153847,6.390169,1.643154,1.000000,2.000000,38.949493,12.165899,4.954357,1.000000,6.000000,12.917923,36.682026,0.609959,1.000000,2.000000,104.925163,4.516129,2.817427,1.000000,3.000000,11.357880,20.860216,0.800830,1.000000,2.000000,39.958549,5.929340
5.000000,1.746835,1.000000,2.000000,18.318840,13.028702,0.911392,0.000000,1.000000,70.222221,6.797583,1.597468,1.000000,2.000000,40.063393,11.914653,4.972152,1.000000,5.000000,12.871691,37.084591,0.635443,1.000000,2.000000,100.717133,4.739426,2.772152,1.000000,3.000000,11.543379,20.675983,0.772152,1.000000,2.000000,41.442623,5.759063
6.000000,1.765533,1.000000,2.000000,18.124834,13.190856,0.915592,0.000000,1.000000,69.900131,6.840676,1.621336,1.000000,2.000000,39.473610,12.113515,4.941383,1.000000,5.000000,12.951838,36.918629,0.628370,0.000000,2.000000,101.850746,4.694754,2.747948,1.000000,3.000000,11.645051,20.530787,0.764361,1.000000,2.000000,41.865032,5.710783
7.000000,1.752572,1.000000,2.000000,18.258883,13.136642,0.919329,0.000000,1.000000,69.616020,6.890954,1.595560,1.000000,2.000000,40.111301,11.959741,4.946941,1.000000,6.000000,12.937288,37.080475,0.621007,1.000000,2.000000,103.058418,4.654843,2.721169,1.000000,3.000000,11.759650,20.396898,0.784515,1.000000,2.000000,40.789509,5.880443
8.000000,1.773963,1.000000,3.000000,18.038710,13.319830,0.901083,0.000000,1.000000,71.025627,6.765798,1.616186,1.000000,3.000000,39.599392,12.135162,4.940118,1.000000,4.000000,12.955155,37.092960,0.633354,1.000000,3.000000,101.049370,4.755548,2.692622,1.000000,3.000000,11.884326,20.217598,0.760883,0.000000,3.000000,42.056404,5.713102
9.000000,1.779399,0.000000,3.000000,17.983601,13.367545,0.921693,0.000000,2.000000,69.437469,6.924117,1.608625,0.000000,3.000000,39.785526,12.084624,4.935041,0.000000,5.000000,12.968484,37.073963,0.630404,0.000000,3.000000,101.522163,4.735844,2.669963,0.000000,3.000000,11.985183,20.057814,0.766213,0.000000,3.000000,41.763859,5.756091
