Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, 0.000000, 0.707107, 284, 100, 105, 0.084524, 0.952381, 1616.999878, 15.399999, 2.077922
1.000000, 1.000000, 0.630210, 216, 100, 119, 0.056723, 0.840336, 1778.000000, 14.941176, 2.141732
2.000000, 2.000000, 0.561675, 172, 100, 139, 0.038669, 0.719424, 2062.000000, 14.834533, 2.157129
3.000000, 3.000000, 0.500593, 144, 100, 180, 0.025000, 0.555556, 2664.000000, 14.800000, 2.162162
4.000000, 4.000000, 0.446154, 123, 100, 318, 0.012087, 0.314465, 4720.000000, 14.842768, 2.155932
5.000000, 5.000000, 0.397635, 110, 100, 559, 0.006149, 0.178891, 8133.000000, 14.549195, 2.199435
6.000000, 6.000000, 0.354393, 103, 100, 1456, 0.002211, 0.068681, 21097.000000, 14.489697, 2.208466
7.000000, 7.000000, 0.315853, 102, 100, 3641, 0.000875, 0.027465, 52744.000000, 14.486130, 2.209010
8.000000, 8.000000, 0.281504, 100, 100, 18061, 0.000173, 0.005537, 261351.000000, 14.470461, 2.211401
9.000000, 9.000000, 0.250891, 100, 100, 88268, 0.000035, 0.001133, 1274156.000000, 14.435084, 2.216821
