Eb/No,gen_avg,gen_min,gen_max,gen_thr,gen_percent,encode_avg,encode_min,encode_max,encode_thr,encode_percent,bpsk_avg,bpsk_min,bpsk_max,bpsk_thr,bpsk_percent,awgn_avg,awgn_min,awgn_max,awgn_thr,awgn_percent,demodulate_avg,demodulate_min_demodulate_max,demodulate_thr,demodulate_percent,decode_avg,decode_min,decode_max,decode_thr,decode_percent,monitor_avg,monitor_min,monitor_max,monitor_thr,monitor_percent
0.000000,1.920000,1.000000,3.000000,16.666668,8.503100,1.330000,1.000000,2.000000,96.240601,5.890168,2.720000,1.000000,3.000000,47.058823,12.046059,10.140000,1.000000,11.000000,12.623274,44.907001,0.730000,1.000000,3.000000,175.342468,3.232949,4.740000,1.000000,5.000000,6.751055,20.992027,1.000000,1.000000,3.000000,32.000000,4.428698
1.000000,2.000000,2.000000,2.000000,16.000000,8.456659,1.390000,1.000000,2.000000,92.086334,5.877378,2.850000,2.000000,3.000000,44.912281,12.050740,10.270000,2.000000,11.000000,12.463486,43.424950,0.740000,1.000000,2.000000,172.972977,3.128964,5.380000,2.000000,5.000000,5.947955,22.748415,1.020000,1.000000,2.000000,31.372549,4.312896
2.000000,1.990196,1.000000,2.000000,16.078817,8.612643,1.401961,1.000000,2.000000,91.300705,6.067034,2.803921,1.000000,3.000000,45.650352,12.134068,10.274509,1.000000,9.000000,12.458015,44.463299,0.745098,0.000000,2.000000,171.789474,3.224438,4.872549,1.000000,5.000000,6.567404,21.086126,1.019608,1.000000,2.000000,31.384613,4.412389
3.000000,1.881188,1.000000,2.000000,17.010527,8.608973,1.316832,1.000000,2.000000,97.203003,6.026280,2.633663,1.000000,3.000000,48.601501,12.052561,9.861386,1.000000,10.000000,12.979919,45.129135,0.683168,1.000000,2.000000,187.362320,3.126416,4.524753,1.000000,4.000000,7.072210,20.706842,0.950495,1.000000,2.000000,33.666668,4.349796
4.000000,1.887851,1.000000,2.000000,16.950495,8.855765,1.261682,1.000000,2.000000,101.451851,5.918457,2.626168,1.000000,2.000000,48.740211,12.319159,9.457944,1.000000,10.000000,13.533597,44.366505,0.757009,1.000000,2.000000,169.086426,3.551074,4.420561,1.000000,4.000000,7.238901,20.736521,0.906542,1.000000,2.000000,35.298969,4.252521
5.000000,1.700000,1.000000,2.000000,18.823528,8.438628,1.154545,1.000000,2.000000,110.866142,5.731047,2.472727,1.000000,3.000000,51.764706,12.274368,9.081819,1.000000,9.000000,14.094093,45.081230,0.754545,1.000000,2.000000,169.638550,3.745487,4.127273,1.000000,4.000000,7.753304,20.487364,0.854545,0.000000,2.000000,37.446808,4.241877
6.000000,1.745902,1.000000,2.000000,18.328640,8.623482,1.196721,1.000000,2.000000,106.958900,5.910932,2.606557,1.000000,3.000000,49.106918,12.874494,9.237705,1.000000,9.000000,13.856256,45.627533,0.696721,0.000000,2.000000,183.717651,3.441296,3.967213,1.000000,4.000000,8.066115,19.595142,0.795082,0.000000,2.000000,40.247421,3.927125
7.000000,1.798561,1.000000,2.000000,17.792000,8.941344,1.208633,1.000000,2.000000,105.904762,6.008583,2.489209,1.000000,3.000000,51.421963,12.374821,9.187051,1.000000,10.000000,13.932654,45.672390,0.690647,0.000000,2.000000,185.333328,3.433476,3.928058,1.000000,4.000000,8.146520,19.527897,0.812950,0.000000,2.000000,39.362831,4.041488
8.000000,1.797235,1.000000,2.000000,17.805128,9.006928,1.202765,1.000000,2.000000,106.421455,6.027714,2.557604,1.000000,3.000000,50.046848,12.817552,9.152074,1.000000,9.000000,13.985901,45.866055,0.608295,0.000000,2.000000,210.424255,3.048499,3.838710,1.000000,4.000000,8.336135,19.237877,0.797235,1.000000,2.000000,40.138729,3.995381
9.000000,1.791798,1.000000,2.000000,17.859156,9.010153,1.214511,1.000000,2.000000,105.392212,6.107234,2.511041,1.000000,2.000000,50.974876,12.626904,9.176656,1.000000,10.000000,13.948437,46.145306,0.640379,0.000000,2.000000,199.881775,3.220178,3.769716,1.000000,4.000000,8.488703,18.956219,0.782334,1.000000,2.000000,40.903225,3.934010
10.000000,1.777202,1.000000,3.000000,18.005831,8.919130,1.221071,1.000000,2.000000,104.826027,6.128109,2.561313,1.000000,3.000000,49.974377,12.854295,9.202072,1.000000,10.000000,13.909910,46.181850,0.661485,0.000000,3.000000,193.503922,3.319754,3.740933,1.000000,4.000000,8.554016,18.774378,0.761658,0.000000,3.000000,42.013607,3.822484
