Eb/No,gen_avg,gen_min,gen_max,gen_thr,gen_percent,encode_avg,encode_min,encode_max,encode_thr,encode_percent,bpsk_avg,bpsk_min,bpsk_max,bpsk_thr,bpsk_percent,awgn_avg,awgn_min,awgn_max,awgn_thr,awgn_percent,demodulate_avg,demodulate_min_demodulate_max,demodulate_thr,demodulate_percent,decode_avg,decode_min,decode_max,decode_thr,decode_percent,monitor_avg,monitor_min,monitor_max,monitor_thr,monitor_percent
0.000000,1.766990,0.000000,3.000000,18.109890,12.157649,0.970874,0.000000,1.000000,65.919998,6.680027,1.592233,0.000000,3.000000,40.195122,10.955245,5.019417,0.000000,5.000000,12.750484,34.535740,0.631068,0.000000,3.000000,101.415390,4.342017,3.582524,0.000000,3.000000,8.932249,24.649300,0.970874,0.000000,3.000000,32.959999,6.680027
1.000000,1.853211,1.000000,2.000000,17.267326,12.601373,0.981651,0.000000,2.000000,65.196266,6.674984,1.733945,1.000000,2.000000,36.910053,11.790394,4.981651,1.000000,5.000000,12.847146,33.873985,0.678899,1.000000,2.000000,94.270264,4.616344,3.568807,1.000000,3.000000,8.966581,24.267000,0.908257,1.000000,2.000000,35.232323,6.175920
2.000000,1.756098,1.000000,2.000000,18.222221,12.210289,0.967480,0.000000,1.000000,66.151260,6.726964,1.593496,1.000000,2.000000,40.163265,11.079706,4.878049,1.000000,6.000000,13.120000,33.917469,0.699187,0.000000,2.000000,91.534882,4.861504,3.569106,1.000000,4.000000,8.965832,24.816280,0.918699,1.000000,2.000000,34.831860,6.387790
3.000000,1.798742,1.000000,2.000000,17.790209,12.500000,0.974843,0.000000,1.000000,65.651611,6.774475,1.597484,1.000000,2.000000,40.062992,11.101398,4.968554,1.000000,5.000000,12.881013,34.527973,0.654088,1.000000,2.000000,97.846146,4.545455,3.547170,1.000000,3.000000,9.021276,24.650349,0.849057,1.000000,2.000000,37.688889,5.900350
4.000000,1.819512,1.000000,4.000000,17.587132,12.445779,0.980488,0.000000,2.000000,65.273628,6.706707,1.609756,1.000000,4.000000,39.757576,11.011011,5.097561,1.000000,4.000000,12.555024,34.868202,0.682927,1.000000,4.000000,93.714287,4.671338,3.585366,1.000000,4.000000,8.925170,24.524525,0.843902,1.000000,4.000000,37.919075,5.772439
5.000000,1.778037,1.000000,2.000000,17.997372,12.561902,0.925234,0.000000,2.000000,69.171715,6.536811,1.614486,1.000000,2.000000,39.641098,11.406404,4.922897,1.000000,4.000000,13.000474,34.780457,0.670561,1.000000,2.000000,95.442505,4.737537,3.462617,1.000000,4.000000,9.241565,24.463520,0.780374,0.000000,2.000000,41.005989,5.513371
6.000000,1.810811,1.000000,4.000000,17.671642,12.714438,0.948108,0.000000,3.000000,67.502846,6.657052,1.640000,1.000000,4.000000,39.024391,11.515106,4.939459,1.000000,6.000000,12.956883,34.681950,0.665946,0.000000,4.000000,96.103897,4.675877,3.449730,1.000000,4.000000,9.276089,24.221952,0.788108,1.000000,4.000000,40.603565,5.533627
7.000000,1.804825,1.000000,4.000000,17.730255,12.729428,0.954313,0.000000,2.000000,67.063957,6.730769,1.637427,1.000000,4.000000,39.085716,11.548773,4.934576,1.000000,4.000000,12.969706,34.803566,0.655702,1.000000,4.000000,97.605354,4.624665,3.385599,1.000000,4.000000,9.451797,23.878633,0.805921,1.000000,4.000000,39.706120,5.684162
8.000000,1.784456,1.000000,11.000000,17.932636,12.725211,0.931740,0.000000,2.000000,68.688667,6.644373,1.633502,1.000000,11.000000,39.179630,11.648735,4.914451,1.000000,11.000000,13.022818,35.045650,0.649894,0.000000,11.000000,98.477600,4.634487,3.317729,1.000000,11.000000,9.645150,23.659203,0.791225,1.000000,11.000000,40.443623,5.642338
9.000000,1.786512,0.000000,12.000000,17.911995,12.805383,0.930307,0.000000,6.000000,68.794518,6.668262,1.632784,0.000000,12.000000,39.196869,11.703484,4.927866,0.000000,12.000000,12.987368,35.322010,0.642701,0.000000,12.000000,99.579758,4.606759,3.250140,0.000000,12.000000,9.845730,23.296391,0.780952,0.000000,12.000000,40.975643,5.597715
