Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -4.771213, 1.224745, 1580, 100, 100, 0.493750, 1.000000, 2475.000000, 24.750000, 1.292929
1.000000, -3.771213, 1.091555, 1551, 100, 100, 0.484688, 1.000000, 2347.000000, 23.469999, 1.363443
2.000000, -2.771213, 0.972849, 1628, 100, 100, 0.508750, 1.000000, 2273.999756, 22.739998, 1.407212
3.000000, -1.771213, 0.867053, 1575, 100, 100, 0.492188, 1.000000, 2179.000000, 21.790001, 1.468564
4.000000, -0.771213, 0.772762, 1603, 100, 100, 0.500938, 1.000000, 2179.000000, 21.790001, 1.468564
5.000000, 0.228787, 0.688725, 1631, 100, 100, 0.509687, 1.000000, 2180.000000, 21.799999, 1.467890
6.000000, 1.228787, 0.613826, 1577, 100, 100, 0.492813, 1.000000, 2079.000000, 20.790001, 1.539201
7.000000, 2.228787, 0.547073, 1678, 100, 100, 0.524375, 1.000000, 2056.000000, 20.559999, 1.556420
8.000000, 3.228787, 0.487580, 1565, 100, 100, 0.489062, 1.000000, 2060.000000, 20.600000, 1.553398
9.000000, 4.228787, 0.434556, 1628, 100, 100, 0.508750, 1.000000, 2051.000000, 20.510000, 1.560215
