Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -6.020600, 1.414214, 1036, 100, 100, 0.323750, 1.000000, 3039.000000, 30.389999, 1.052978
1.000000, -5.020600, 1.260419, 980, 100, 100, 0.306250, 1.000000, 2923.000000, 29.230000, 1.094766
2.000000, -4.020600, 1.123350, 878, 100, 100, 0.274375, 1.000000, 2737.000000, 27.370001, 1.169163
3.000000, -3.020600, 1.001187, 819, 100, 100, 0.255937, 1.000000, 2752.000000, 27.520000, 1.162791
4.000000, -2.020600, 0.892308, 669, 100, 100, 0.209063, 1.000000, 2688.000000, 26.879999, 1.190476
5.000000, -1.020600, 0.795271, 568, 100, 100, 0.177500, 1.000000, 2585.000000, 25.850000, 1.237911
6.000000, -0.020600, 0.708786, 436, 100, 103, 0.132282, 0.970874, 2651.000000, 25.737864, 1.243304
7.000000, 0.979400, 0.631706, 335, 100, 104, 0.100661, 0.961538, 2667.000000, 25.644230, 1.247844
8.000000, 1.979400, 0.563009, 246, 100, 116, 0.066272, 0.862069, 2965.000000, 25.560345, 1.251939
9.000000, 2.979400, 0.501782, 180, 100, 129, 0.043605, 0.775194, 3289.000000, 25.496124, 1.255093
