Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, 0.000000, 0.707107, 2943, 100, 100, 0.919688, 1.000000, 1844.000000, 18.440001, 1.735358
1.000000, 1.000000, 0.630210, 3034, 100, 100, 0.948125, 1.000000, 1736.999878, 17.369999, 1.842257
2.000000, 2.000000, 0.561675, 3088, 100, 100, 0.965000, 1.000000, 1656.999878, 16.570000, 1.931201
3.000000, 3.000000, 0.500593, 3130, 100, 100, 0.978125, 1.000000, 1640.999878, 16.409998, 1.950031
4.000000, 4.000000, 0.446154, 3155, 100, 100, 0.985937, 1.000000, 1560.999878, 15.609999, 2.049968
5.000000, 5.000000, 0.397635, 3184, 100, 100, 0.995000, 1.000000, 1556.999878, 15.569999, 2.055235
6.000000, 6.000000, 0.354393, 3196, 100, 100, 0.998750, 1.000000, 1552.999878, 15.529999, 2.060528
7.000000, 7.000000, 0.315853, 3197, 100, 100, 0.999062, 1.000000, 1546.000000, 15.460000, 2.069858
8.000000, 8.000000, 0.281504, 3199, 100, 100, 0.999687, 1.000000, 1524.000000, 15.240000, 2.099738
9.000000, 9.000000, 0.250891, 3200, 100, 100, 1.000000, 1.000000, 1468.999878, 14.689999, 2.178353
