Eb/No,gen_avg,gen_min,gen_max,gen_thr,gen_percent,encode_avg,encode_min,encode_max,encode_thr,encode_percent,bpsk_avg,bpsk_min,bpsk_max,bpsk_thr,bpsk_percent,awgn_avg,awgn_min,awgn_max,awgn_thr,awgn_percent,demodulate_avg,demodulate_min_demodulate_max,demodulate_thr,demodulate_percent,decode_avg,decode_min,decode_max,decode_thr,decode_percent,monitor_avg,monitor_min,monitor_max,monitor_thr,monitor_percent
0.000000,2.610000,1.000000,6.000000,12.260537,7.937956,1.770000,0.000000,3.000000,72.316383,5.383212,3.710000,1.000000,6.000000,34.501347,11.283455,13.880000,1.000000,11.000000,9.221902,42.214111,0.990000,1.000000,6.000000,129.292923,3.010949,8.630000,1.000000,7.000000,3.707995,26.246958,1.290000,1.000000,6.000000,24.806202,3.923357
1.000000,1.960000,1.000000,3.000000,16.326530,7.843137,1.430000,1.000000,2.000000,89.510490,5.722289,2.870000,1.000000,3.000000,44.599304,11.484594,10.360000,1.000000,12.000000,12.355213,41.456581,0.770000,0.000000,3.000000,166.233765,3.081233,6.610000,1.000000,7.000000,4.841150,26.450581,0.990000,1.000000,3.000000,32.323231,3.961585
2.000000,1.970000,1.000000,3.000000,16.243654,7.969256,1.360000,1.000000,2.000000,94.117645,5.501618,2.820000,1.000000,3.000000,45.390072,11.407767,10.280000,1.000000,9.000000,12.451363,41.585762,0.780000,1.000000,3.000000,164.102570,3.155340,6.540000,1.000000,6.000000,4.892966,26.456312,0.970000,1.000000,3.000000,32.989689,3.923948
3.000000,1.920000,1.000000,2.000000,16.666668,7.839935,1.420000,1.000000,2.000000,90.140846,5.798285,2.780000,1.000000,3.000000,46.043167,11.351572,10.330000,1.000000,9.000000,12.391094,42.180481,0.800000,0.000000,2.000000,160.000000,3.266639,6.250000,1.000000,5.000000,5.120000,25.520620,0.990000,1.000000,2.000000,32.323231,4.042466
4.000000,1.840000,1.000000,2.000000,17.391304,8.003480,1.340000,1.000000,2.000000,95.522385,5.828621,2.740000,1.000000,3.000000,46.715328,11.918225,9.770000,1.000000,10.000000,13.101330,42.496742,0.640000,1.000000,2.000000,200.000000,2.783819,5.760000,1.000000,5.000000,5.555555,25.054371,0.900000,1.000000,2.000000,35.555557,3.914746
5.000000,1.810000,1.000000,2.000000,17.679558,8.348708,1.230000,1.000000,2.000000,104.065041,5.673432,2.570000,1.000000,3.000000,49.805450,11.854243,9.230000,1.000000,9.000000,13.867823,42.573799,0.590000,0.000000,2.000000,216.949158,2.721402,5.400000,1.000000,5.000000,5.925926,24.907749,0.850000,1.000000,2.000000,37.647057,3.920664
6.000000,1.720000,1.000000,2.000000,18.604650,8.056206,1.170000,1.000000,2.000000,109.401711,5.480093,2.460000,1.000000,2.000000,52.032520,11.522248,9.260000,1.000000,9.000000,13.822894,43.372364,0.690000,1.000000,2.000000,185.507248,3.231850,5.160000,1.000000,5.000000,6.201550,24.168617,0.890000,1.000000,2.000000,35.955055,4.168618
7.000000,1.780000,1.000000,2.000000,17.977528,8.309991,1.200000,1.000000,2.000000,106.666664,5.602241,2.600000,1.000000,2.000000,49.230770,12.138188,9.290000,1.000000,10.000000,13.778256,43.370682,0.670000,1.000000,2.000000,191.044769,3.127918,5.040000,1.000000,4.000000,6.349206,23.529411,0.840000,1.000000,2.000000,38.095238,3.921569
8.000000,1.710000,1.000000,2.000000,18.713449,8.181818,1.230000,1.000000,2.000000,104.065041,5.885168,2.480000,1.000000,3.000000,51.612904,11.866029,9.150000,1.000000,10.000000,13.989072,43.779903,0.650000,1.000000,2.000000,196.923080,3.110048,4.860000,1.000000,5.000000,6.584362,23.253590,0.820000,1.000000,2.000000,39.024391,3.923445
9.000000,1.720000,1.000000,2.000000,18.604650,8.140085,1.290000,1.000000,2.000000,99.224808,6.105064,2.590000,1.000000,3.000000,49.420853,12.257454,9.310000,1.000000,10.000000,13.748656,44.060581,0.650000,1.000000,2.000000,196.923080,3.076195,4.780000,1.000000,5.000000,6.694561,22.621866,0.790000,1.000000,2.000000,40.506329,3.738760
10.000000,1.750000,1.000000,2.000000,18.285715,8.437801,1.170000,1.000000,2.000000,109.401711,5.641273,2.420000,1.000000,3.000000,52.892559,11.668274,9.280000,1.000000,9.000000,13.793104,44.744457,0.720000,1.000000,2.000000,177.777771,3.471553,4.510000,1.000000,4.000000,7.095343,21.745420,0.890000,1.000000,2.000000,35.955055,4.291225
