Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -4.771213, 1.224745, 281, 100, 112, 0.078404, 0.892857, 2993.999756, 26.732141, 1.197061
1.000000, -3.771213, 1.091555, 218, 100, 120, 0.056771, 0.833333, 3052.000000, 25.433332, 1.258191
2.000000, -2.771213, 0.972849, 176, 100, 126, 0.043651, 0.793651, 3193.000000, 25.341270, 1.262762
3.000000, -1.771213, 0.867053, 137, 100, 180, 0.023785, 0.555556, 4268.000000, 23.711111, 1.349578
4.000000, -0.771213, 0.772762, 118, 100, 260, 0.014183, 0.384615, 5625.000000, 21.634615, 1.479111
5.000000, 0.228787, 0.688725, 115, 100, 466, 0.007712, 0.214592, 9889.000000, 21.221029, 1.507938
6.000000, 1.228787, 0.613826, 106, 100, 1172, 0.002826, 0.085324, 24899.000000, 21.244881, 1.506245
7.000000, 2.228787, 0.547073, 101, 100, 2311, 0.001366, 0.043271, 49046.000000, 21.222847, 1.507809
8.000000, 3.228787, 0.487580, 100, 100, 6942, 0.000450, 0.014405, 145381.000000, 20.942236, 1.528013
9.000000, 4.228787, 0.434556, 100, 100, 25754, 0.000121, 0.003883, 538003.000000, 20.890076, 1.531828
