Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -6.020600, 1.414214, 1641, 100, 100, 0.512812, 1.000000, 2836.000000, 28.360001, 1.128350
1.000000, -5.020600, 1.260419, 1618, 100, 100, 0.505625, 1.000000, 2745.999756, 27.459997, 1.165331
2.000000, -4.020600, 1.123350, 1560, 100, 100, 0.487500, 1.000000, 2636.000000, 26.360001, 1.213961
3.000000, -3.020600, 1.001187, 1570, 100, 100, 0.490625, 1.000000, 2525.000000, 25.250000, 1.267327
4.000000, -2.020600, 0.892308, 1617, 100, 100, 0.505313, 1.000000, 2449.999756, 24.499998, 1.306123
5.000000, -1.020600, 0.795271, 1544, 100, 100, 0.482500, 1.000000, 2417.000000, 24.170000, 1.323955
6.000000, -0.020600, 0.708786, 1587, 100, 100, 0.495937, 1.000000, 2413.000000, 24.129999, 1.326150
7.000000, 0.979400, 0.631706, 1637, 100, 100, 0.511563, 1.000000, 2397.000000, 23.969999, 1.335002
8.000000, 1.979400, 0.563009, 1547, 100, 100, 0.483438, 1.000000, 2326.000244, 23.260002, 1.375752
9.000000, 2.979400, 0.501782, 1646, 100, 100, 0.514375, 1.000000, 2333.000000, 23.330000, 1.371624
