Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -4.771213, 1.224745, 304, 100, 107, 0.088785, 0.934579, 2348.000000, 21.943926, 1.458262
1.000000, -3.771213, 1.091555, 221, 100, 119, 0.058036, 0.840336, 2555.000000, 21.470589, 1.490411
2.000000, -2.771213, 0.972849, 178, 100, 138, 0.040308, 0.724638, 2948.000000, 21.362318, 1.497965
3.000000, -1.771213, 0.867053, 138, 100, 183, 0.023566, 0.546448, 3881.999756, 21.213114, 1.508501
4.000000, -0.771213, 0.772762, 114, 100, 283, 0.012588, 0.353357, 6001.000000, 21.204947, 1.509082
5.000000, 0.228787, 0.688725, 112, 100, 581, 0.006024, 0.172117, 12230.000000, 21.049913, 1.520196
6.000000, 1.228787, 0.613826, 107, 100, 1285, 0.002602, 0.077821, 26998.000000, 21.010117, 1.523076
7.000000, 2.228787, 0.547073, 102, 100, 3933, 0.000810, 0.025426, 82618.000000, 21.006357, 1.523348
8.000000, 3.228787, 0.487580, 100, 100, 11610, 0.000269, 0.008613, 244415.000000, 21.052111, 1.520038
9.000000, 4.228787, 0.434556, 101, 100, 78491, 0.000040, 0.001274, 1640477.000000, 20.900192, 1.531086
