Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -6.020600, 1.414214, 488, 100, 100, 0.152500, 1.000000, 2656.000000, 26.559999, 1.204819
1.000000, -5.020600, 1.260419, 374, 100, 102, 0.114583, 0.980392, 2585.999756, 25.352940, 1.262181
2.000000, -4.020600, 1.123350, 324, 100, 103, 0.098301, 0.970874, 2593.999756, 25.184464, 1.270625
3.000000, -3.020600, 1.001187, 244, 100, 111, 0.068694, 0.900901, 2785.000000, 25.090090, 1.275404
4.000000, -2.020600, 0.892308, 201, 100, 125, 0.050250, 0.800000, 3116.000000, 24.927999, 1.283697
5.000000, -1.020600, 0.795271, 160, 100, 145, 0.034483, 0.689655, 3652.000000, 25.186207, 1.270537
6.000000, -0.020600, 0.708786, 145, 100, 214, 0.021174, 0.467290, 5306.000000, 24.794392, 1.290614
7.000000, 0.979400, 0.631706, 121, 100, 343, 0.011024, 0.291545, 8570.000000, 24.985422, 1.280747
8.000000, 1.979400, 0.563009, 106, 100, 713, 0.004646, 0.140252, 17575.000000, 24.649368, 1.298208
9.000000, 2.979400, 0.501782, 103, 100, 1523, 0.002113, 0.065660, 37443.000000, 24.585030, 1.301605
10.000000, 3.979400, 0.447214, 102, 100, 4346, 0.000733, 0.023010, 106046.000000, 24.400827, 1.311431
