Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -3.010300, 1.000000, 487, 100, 101, 0.150681, 0.990099, 3443.000000, 34.089108, 0.938716
1.000000, -2.010300, 0.891251, 366, 100, 100, 0.114375, 1.000000, 1986.000000, 19.860001, 1.611279
2.000000, -1.010300, 0.794328, 346, 100, 104, 0.103966, 0.961538, 2026.000000, 19.480770, 1.642646
3.000000, -0.010300, 0.707946, 261, 100, 107, 0.076227, 0.934579, 2086.000000, 19.495327, 1.641419
4.000000, 0.989700, 0.630957, 217, 100, 124, 0.054688, 0.806452, 2403.000000, 19.379032, 1.651269
5.000000, 1.989700, 0.562341, 181, 100, 136, 0.041590, 0.735294, 2590.000244, 19.044119, 1.680309
6.000000, 2.989700, 0.501187, 145, 100, 211, 0.021475, 0.473934, 3845.000000, 18.222750, 1.756047
7.000000, 3.989700, 0.446684, 120, 100, 313, 0.011981, 0.319489, 5702.000000, 18.217253, 1.756577
8.000000, 4.989700, 0.398107, 105, 100, 678, 0.004840, 0.147493, 12290.000000, 18.126844, 1.765338
9.000000, 5.989700, 0.354813, 103, 100, 1294, 0.002487, 0.077280, 23387.000000, 18.073416, 1.770556
