Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, 0.000000, 0.707107, 285, 100, 111, 0.080236, 0.900901, 2089.000000, 18.819820, 1.700335
1.000000, 1.000000, 0.630210, 210, 100, 120, 0.054688, 0.833333, 2074.000000, 17.283333, 1.851495
2.000000, 2.000000, 0.561675, 172, 100, 148, 0.036318, 0.675676, 2479.000000, 16.750000, 1.910448
3.000000, 3.000000, 0.500593, 138, 100, 192, 0.022461, 0.520833, 3036.000000, 15.812500, 2.023715
4.000000, 4.000000, 0.446154, 121, 100, 313, 0.012081, 0.319489, 4927.000000, 15.741214, 2.032880
5.000000, 5.000000, 0.397635, 111, 100, 526, 0.006595, 0.190114, 7804.000488, 14.836503, 2.156842
6.000000, 6.000000, 0.354393, 104, 100, 1440, 0.002257, 0.069444, 21297.000000, 14.789583, 2.163685
7.000000, 7.000000, 0.315853, 103, 100, 3947, 0.000815, 0.025336, 58124.000000, 14.726121, 2.173009
8.000000, 8.000000, 0.281504, 100, 100, 15345, 0.000204, 0.006517, 225429.000000, 14.690714, 2.178247
9.000000, 9.000000, 0.250891, 100, 100, 78637, 0.000040, 0.001272, 1154025.000000, 14.675344, 2.180528
