Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -6.020600, 1.414214, 2759, 100, 100, 0.862188, 1.000000, 3806.000244, 38.060001, 0.840778
1.000000, -5.020600, 1.260419, 2874, 100, 100, 0.898125, 1.000000, 2935.000000, 29.350000, 1.090290
2.000000, -4.020600, 1.123350, 2910, 100, 100, 0.909375, 1.000000, 2951.000000, 29.510000, 1.084378
3.000000, -3.020600, 1.001187, 3013, 100, 100, 0.941562, 1.000000, 2847.000000, 28.469999, 1.123990
4.000000, -2.020600, 0.892308, 3070, 100, 100, 0.959375, 1.000000, 2675.000000, 26.750000, 1.196262
5.000000, -1.020600, 0.795271, 3125, 100, 100, 0.976562, 1.000000, 2605.000000, 26.049999, 1.228407
6.000000, -0.020600, 0.708786, 3162, 100, 100, 0.988125, 1.000000, 2589.000000, 25.889999, 1.235999
7.000000, 0.979400, 0.631706, 3176, 100, 100, 0.992500, 1.000000, 2579.000000, 25.790001, 1.240791
8.000000, 1.979400, 0.563009, 3189, 100, 100, 0.996562, 1.000000, 2711.000000, 27.110001, 1.180376
9.000000, 2.979400, 0.501782, 3197, 100, 100, 0.999062, 1.000000, 3129.999756, 31.299997, 1.022364
