Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, 0.000000, 0.707107, 269, 100, 112, 0.075056, 0.892857, 2078.000000, 18.553572, 1.724735
1.000000, 1.000000, 0.630210, 205, 100, 112, 0.057199, 0.892857, 1876.000000, 16.750000, 1.910448
2.000000, 2.000000, 0.561675, 169, 100, 132, 0.040009, 0.757576, 2198.000244, 16.651518, 1.921747
3.000000, 3.000000, 0.500593, 143, 100, 192, 0.023275, 0.520833, 3174.000244, 16.531252, 1.935728
4.000000, 4.000000, 0.446154, 132, 100, 323, 0.012771, 0.309598, 5054.000000, 15.647058, 2.045113
5.000000, 5.000000, 0.397635, 112, 100, 561, 0.006239, 0.178253, 8225.000000, 14.661319, 2.182614
6.000000, 6.000000, 0.354393, 106, 100, 1338, 0.002476, 0.074738, 19606.000000, 14.653214, 2.183821
7.000000, 7.000000, 0.315853, 103, 100, 4087, 0.000788, 0.024468, 59772.000000, 14.624908, 2.188048
8.000000, 8.000000, 0.281504, 102, 100, 15061, 0.000212, 0.006640, 220119.000000, 14.615165, 2.189507
9.000000, 9.000000, 0.250891, 100, 100, 67450, 0.000046, 0.001483, 980347.000000, 14.534426, 2.201669
