Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -4.771213, 1.224745, 291, 100, 107, 0.084988, 0.934579, 2387.000000, 22.308411, 1.434437
1.000000, -3.771213, 1.091555, 208, 100, 115, 0.056522, 0.869565, 2493.000000, 21.678261, 1.476133
2.000000, -2.771213, 0.972849, 192, 100, 157, 0.038217, 0.636943, 3375.000000, 21.496815, 1.488593
3.000000, -1.771213, 0.867053, 141, 100, 190, 0.023191, 0.526316, 4101.000000, 21.584211, 1.482565
4.000000, -0.771213, 0.772762, 123, 100, 302, 0.012728, 0.331126, 6451.000000, 21.360928, 1.498062
5.000000, 0.228787, 0.688725, 108, 100, 603, 0.005597, 0.165837, 12807.999023, 21.240463, 1.506559
6.000000, 1.228787, 0.613826, 103, 100, 1472, 0.002187, 0.067935, 31144.000000, 21.157608, 1.512458
7.000000, 2.228787, 0.547073, 100, 100, 4283, 0.000730, 0.023348, 90479.000000, 21.125147, 1.514782
8.000000, 3.228787, 0.487580, 100, 100, 17207, 0.000182, 0.005812, 363128.000000, 21.103504, 1.516336
9.000000, 4.228787, 0.434556, 101, 100, 111474, 0.000028, 0.000897, 2365549.000000, 21.220634, 1.507966
