Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, 0.000000, 0.707107, 284, 100, 106, 0.083726, 0.943396, 1954.000000, 18.433962, 1.735926
1.000000, 1.000000, 0.630210, 205, 100, 112, 0.057199, 0.892857, 1864.999878, 16.651785, 1.921716
2.000000, 2.000000, 0.561675, 175, 100, 139, 0.039344, 0.719424, 2228.000000, 16.028776, 1.996409
3.000000, 3.000000, 0.500593, 141, 100, 185, 0.023818, 0.540541, 2860.000000, 15.459459, 2.069930
4.000000, 4.000000, 0.446154, 135, 100, 350, 0.012054, 0.285714, 5294.000000, 15.125714, 2.115602
5.000000, 5.000000, 0.397635, 114, 100, 541, 0.006585, 0.184843, 7829.000000, 14.471350, 2.211266
6.000000, 6.000000, 0.354393, 104, 100, 1223, 0.002657, 0.081766, 17695.000000, 14.468520, 2.211698
7.000000, 7.000000, 0.315853, 102, 100, 3645, 0.000874, 0.027435, 52685.000000, 14.454046, 2.213913
8.000000, 8.000000, 0.281504, 101, 100, 15802, 0.000200, 0.006328, 227813.000000, 14.416719, 2.219645
9.000000, 9.000000, 0.250891, 100, 100, 77139, 0.000041, 0.001296, 1114567.000000, 14.448813, 2.214715
