Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, 0.000000, 0.707107, 311, 100, 106, 0.091686, 0.943396, 1975.000122, 18.632076, 1.717468
1.000000, 1.000000, 0.630210, 213, 100, 116, 0.057381, 0.862069, 1939.000122, 16.715519, 1.914389
2.000000, 2.000000, 0.561675, 177, 100, 131, 0.042223, 0.763359, 2118.000000, 16.167938, 1.979226
3.000000, 3.000000, 0.500593, 138, 100, 173, 0.024928, 0.578035, 2712.000000, 15.676301, 2.041298
4.000000, 4.000000, 0.446154, 137, 100, 281, 0.015236, 0.355872, 4393.000000, 15.633452, 2.046893
5.000000, 5.000000, 0.397635, 115, 100, 419, 0.008577, 0.238663, 6134.000000, 14.639618, 2.185849
6.000000, 6.000000, 0.354393, 107, 100, 893, 0.003744, 0.111982, 13024.000000, 14.584546, 2.194103
7.000000, 7.000000, 0.315853, 104, 100, 2026, 0.001604, 0.049358, 29817.000000, 14.717176, 2.174330
8.000000, 8.000000, 0.281504, 102, 100, 6868, 0.000464, 0.014560, 100286.000000, 14.601922, 2.191492
9.000000, 9.000000, 0.250891, 101, 100, 26274, 0.000120, 0.003806, 387695.000000, 14.755842, 2.168633
