Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -6.020600, 1.414214, 357, 100, 104, 0.107272, 0.961538, 2891.000000, 27.798077, 1.151159
1.000000, -5.020600, 1.260419, 258, 100, 105, 0.076786, 0.952381, 2912.000000, 27.733334, 1.153846
2.000000, -4.020600, 1.123350, 222, 100, 114, 0.060855, 0.877193, 3158.000244, 27.701757, 1.155161
3.000000, -3.020600, 1.001187, 171, 100, 147, 0.036352, 0.680272, 4014.000244, 27.306124, 1.171898
4.000000, -2.020600, 0.892308, 134, 100, 212, 0.019752, 0.471698, 5779.999512, 27.264149, 1.173702
5.000000, -1.020600, 0.795271, 118, 100, 391, 0.009431, 0.255754, 10476.000000, 26.792839, 1.194349
6.000000, -0.020600, 0.708786, 111, 100, 747, 0.004644, 0.133869, 19883.000000, 26.617136, 1.202233
7.000000, 0.979400, 0.631706, 102, 100, 2093, 0.001523, 0.047778, 55415.000000, 26.476349, 1.208626
8.000000, 1.979400, 0.563009, 100, 100, 7240, 0.000432, 0.013812, 190711.000000, 26.341299, 1.214822
9.000000, 2.979400, 0.501782, 101, 100, 38082, 0.000083, 0.002626, 997007.062500, 26.180532, 1.222282
