Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, 0.000000, 0.707107, 282, 100, 109, 0.080849, 0.917431, 1984.000000, 18.201836, 1.758065
1.000000, 1.000000, 0.630210, 197, 100, 122, 0.050461, 0.819672, 2167.000000, 17.762295, 1.801569
2.000000, 2.000000, 0.561675, 163, 100, 136, 0.037454, 0.735294, 2380.000000, 17.500000, 1.828571
3.000000, 3.000000, 0.500593, 129, 100, 180, 0.022396, 0.555556, 3140.000000, 17.444445, 1.834395
4.000000, 4.000000, 0.446154, 118, 100, 329, 0.011208, 0.303951, 5260.000488, 15.987844, 2.001521
5.000000, 5.000000, 0.397635, 111, 100, 580, 0.005981, 0.172414, 8462.000000, 14.589655, 2.193335
6.000000, 6.000000, 0.354393, 104, 100, 1314, 0.002473, 0.076104, 18928.001953, 14.404872, 2.221471
7.000000, 7.000000, 0.315853, 101, 100, 4649, 0.000679, 0.021510, 66737.000000, 14.355130, 2.229168
8.000000, 8.000000, 0.281504, 100, 100, 16952, 0.000184, 0.005899, 243171.000000, 14.344679, 2.230792
9.000000, 9.000000, 0.250891, 100, 100, 94615, 0.000033, 0.001057, 1363247.000000, 14.408360, 2.220933
