Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -4.771213, 1.224745, 263, 100, 112, 0.073382, 0.892857, 2598.000244, 23.196430, 1.379523
1.000000, -3.771213, 1.091555, 199, 100, 119, 0.052258, 0.840336, 2832.000000, 23.798319, 1.344633
2.000000, -2.771213, 0.972849, 185, 100, 131, 0.044132, 0.763359, 3120.000000, 23.816793, 1.343590
3.000000, -1.771213, 0.867053, 139, 100, 187, 0.023229, 0.534759, 4206.000000, 22.491978, 1.422729
4.000000, -0.771213, 0.772762, 127, 100, 294, 0.013499, 0.340136, 6251.000000, 21.261906, 1.505039
5.000000, 0.228787, 0.688725, 112, 100, 559, 0.006261, 0.178891, 11878.000000, 21.248659, 1.505977
6.000000, 1.228787, 0.613826, 102, 100, 1308, 0.002437, 0.076453, 27821.000000, 21.269878, 1.504475
7.000000, 2.228787, 0.547073, 102, 100, 3587, 0.000889, 0.027878, 76261.000000, 21.260386, 1.505147
8.000000, 3.228787, 0.487580, 100, 100, 12246, 0.000255, 0.008166, 260402.000000, 21.264250, 1.504873
9.000000, 4.228787, 0.434556, 100, 100, 71697, 0.000044, 0.001395, 1515205.000000, 21.133450, 1.514187
