Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -6.020600, 1.414214, 457, 100, 105, 0.136012, 0.952381, 3318.000244, 31.600002, 1.012658
1.000000, -5.020600, 1.260419, 372, 100, 101, 0.115099, 0.990099, 2934.000244, 29.049507, 1.101568
2.000000, -4.020600, 1.123350, 359, 100, 105, 0.106845, 0.952381, 2908.000000, 27.695238, 1.155433
3.000000, -3.020600, 1.001187, 220, 100, 111, 0.061937, 0.900901, 3070.000244, 27.657660, 1.157003
4.000000, -2.020600, 0.892308, 189, 100, 126, 0.046875, 0.793651, 3345.999756, 26.555553, 1.205021
5.000000, -1.020600, 0.795271, 152, 100, 167, 0.028443, 0.598802, 4355.999512, 26.083830, 1.226814
6.000000, -0.020600, 0.708786, 125, 100, 273, 0.014309, 0.366300, 7058.000000, 25.853479, 1.237744
7.000000, 0.979400, 0.631706, 109, 100, 477, 0.007141, 0.209644, 12291.000000, 25.767296, 1.241884
8.000000, 1.979400, 0.563009, 108, 100, 1027, 0.003286, 0.097371, 26500.000000, 25.803310, 1.240151
9.000000, 2.979400, 0.501782, 103, 100, 3137, 0.001026, 0.031878, 80935.000000, 25.800127, 1.240304
