Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -4.771213, 1.224745, 281, 100, 108, 0.081308, 0.925926, 2793.000000, 25.861111, 1.237379
1.000000, -3.771213, 1.091555, 215, 100, 113, 0.059458, 0.884956, 2695.000000, 23.849558, 1.341744
2.000000, -2.771213, 0.972849, 179, 100, 134, 0.041744, 0.746269, 3187.000000, 23.783583, 1.345466
3.000000, -1.771213, 0.867053, 132, 100, 178, 0.023174, 0.561798, 4032.000000, 22.651686, 1.412698
4.000000, -0.771213, 0.772762, 114, 100, 271, 0.013146, 0.369004, 6025.000000, 22.232471, 1.439336
5.000000, 0.228787, 0.688725, 115, 100, 446, 0.008058, 0.224215, 9489.000000, 21.275785, 1.504057
6.000000, 1.228787, 0.613826, 103, 100, 1460, 0.002205, 0.068493, 31053.000000, 21.269178, 1.504524
7.000000, 2.228787, 0.547073, 101, 100, 3580, 0.000882, 0.027933, 76005.000000, 21.230448, 1.507269
8.000000, 3.228787, 0.487580, 101, 100, 12447, 0.000254, 0.008034, 264241.000000, 21.229292, 1.507351
9.000000, 4.228787, 0.434556, 100, 100, 81777, 0.000038, 0.001223, 1726392.000000, 21.110973, 1.515799
