Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -6.020600, 1.414214, 478, 100, 100, 0.149375, 1.000000, 3133.000000, 31.330000, 1.021385
1.000000, -5.020600, 1.260419, 410, 100, 101, 0.126856, 0.990099, 3011.000000, 29.811882, 1.073398
2.000000, -4.020600, 1.123350, 349, 100, 103, 0.105886, 0.970874, 2908.000000, 28.233009, 1.133425
3.000000, -3.020600, 1.001187, 251, 100, 106, 0.073998, 0.943396, 2981.000000, 28.122641, 1.137873
4.000000, -2.020600, 0.892308, 208, 100, 123, 0.052846, 0.813008, 3317.000000, 26.967480, 1.186614
5.000000, -1.020600, 0.795271, 172, 100, 141, 0.038121, 0.709220, 3707.000000, 26.290781, 1.217157
6.000000, -0.020600, 0.708786, 144, 100, 191, 0.023560, 0.523560, 4966.000000, 26.000000, 1.230769
7.000000, 0.979400, 0.631706, 121, 100, 301, 0.012562, 0.332226, 7788.000488, 25.873756, 1.236774
8.000000, 1.979400, 0.563009, 107, 100, 667, 0.005013, 0.149925, 17200.001953, 25.787109, 1.240930
9.000000, 2.979400, 0.501782, 104, 100, 1125, 0.002889, 0.088889, 28731.000000, 25.538666, 1.253002
10.000000, 3.979400, 0.447214, 102, 100, 3622, 0.000880, 0.027609, 91901.000000, 25.372999, 1.261183
