Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -6.020600, 1.414214, 475, 100, 101, 0.146968, 0.990099, 3129.000000, 30.980198, 1.032918
1.000000, -5.020600, 1.260419, 382, 100, 102, 0.117034, 0.980392, 3121.999756, 30.607841, 1.045484
2.000000, -4.020600, 1.123350, 311, 100, 103, 0.094357, 0.970874, 2951.000000, 28.650486, 1.116910
3.000000, -3.020600, 1.001187, 243, 100, 112, 0.067801, 0.892857, 3024.000000, 27.000000, 1.185185
4.000000, -2.020600, 0.892308, 188, 100, 128, 0.045898, 0.781250, 3433.999756, 26.828123, 1.192778
5.000000, -1.020600, 0.795271, 137, 100, 158, 0.027097, 0.632911, 4219.000000, 26.702532, 1.198388
6.000000, -0.020600, 0.708786, 130, 100, 236, 0.017214, 0.423729, 6222.000000, 26.364407, 1.213758
7.000000, 0.979400, 0.631706, 115, 100, 417, 0.008618, 0.239808, 10941.000000, 26.237410, 1.219633
8.000000, 1.979400, 0.563009, 103, 100, 903, 0.003565, 0.110742, 23467.000000, 25.987818, 1.231346
9.000000, 2.979400, 0.501782, 102, 100, 1711, 0.001863, 0.058445, 44025.000000, 25.730566, 1.243657
10.000000, 3.979400, 0.447214, 101, 100, 5863, 0.000538, 0.017056, 150254.000000, 25.627495, 1.248659
