Eb/No,gen_avg,gen_min,gen_max,gen_thr,gen_percent,encode_avg,encode_min,encode_max,encode_thr,encode_percent,bpsk_avg,bpsk_min,bpsk_max,bpsk_thr,bpsk_percent,awgn_avg,awgn_min,awgn_max,awgn_thr,awgn_percent,demodulate_avg,demodulate_min_demodulate_max,demodulate_thr,demodulate_percent,decode_avg,decode_min,decode_max,decode_thr,decode_percent,monitor_avg,monitor_min,monitor_max,monitor_thr,monitor_percent
0.000000,2.760000,2.000000,6.000000,11.594203,9.252431,1.920000,1.000000,3.000000,66.666672,6.436473,3.760000,2.000000,6.000000,34.042553,12.604760,14.710000,2.000000,10.000000,8.701564,49.312771,0.970000,1.000000,6.000000,131.958755,3.251760,4.020000,2.000000,6.000000,7.960199,13.476366,1.690000,2.000000,6.000000,18.934910,5.665438
1.000000,2.010000,2.000000,3.000000,15.920398,9.254144,1.450000,1.000000,2.000000,88.275856,6.675875,2.880000,2.000000,3.000000,44.444443,13.259669,10.340000,2.000000,11.000000,12.379110,47.605896,0.770000,1.000000,3.000000,166.233765,3.545120,3.040000,2.000000,3.000000,10.526316,13.996317,1.230000,1.000000,3.000000,26.016260,5.662983
2.000000,2.010000,2.000000,3.000000,15.920398,9.245630,1.440000,1.000000,2.000000,88.888885,6.623735,2.850000,2.000000,3.000000,44.912281,13.109476,10.430000,2.000000,10.000000,12.272291,47.976082,0.680000,0.000000,3.000000,188.235291,3.127875,3.040000,2.000000,3.000000,10.526316,13.983440,1.290000,1.000000,3.000000,24.806202,5.933763
3.000000,1.950000,1.000000,3.000000,16.410255,9.019426,1.470000,1.000000,11.000000,87.074829,6.799260,2.920000,1.000000,5.000000,43.835617,13.506012,10.330000,1.000000,9.000000,12.391094,47.779831,0.670000,0.000000,3.000000,191.044769,3.098982,3.010000,1.000000,3.000000,10.631229,13.922294,1.270000,1.000000,3.000000,25.196850,5.874190
4.000000,1.860000,1.000000,2.000000,17.204302,9.451220,1.240000,1.000000,2.000000,103.225807,6.300813,2.670000,1.000000,3.000000,47.940075,13.567073,9.310000,1.000000,9.000000,13.748656,47.306911,0.670000,1.000000,2.000000,191.044769,3.404471,2.770000,1.000000,3.000000,11.552346,14.075203,1.160000,1.000000,2.000000,27.586208,5.894309
5.000000,1.880000,1.000000,2.000000,17.021276,9.636084,1.240000,1.000000,2.000000,103.225807,6.355715,2.620000,1.000000,2.000000,48.854965,13.429010,9.180000,1.000000,9.000000,13.943355,47.052792,0.610000,1.000000,2.000000,209.836060,3.126602,2.820000,1.000000,3.000000,11.347518,14.454126,1.160000,1.000000,2.000000,27.586208,5.945669
6.000000,1.810000,1.000000,2.000000,17.679558,9.310699,1.240000,1.000000,2.000000,103.225807,6.378601,2.590000,1.000000,2.000000,49.420853,13.323045,9.270000,1.000000,9.000000,13.807982,47.685188,0.650000,1.000000,2.000000,196.923080,3.343621,2.700000,1.000000,2.000000,11.851851,13.888888,1.180000,1.000000,2.000000,27.118645,6.069958
7.000000,1.770000,1.000000,2.000000,18.079096,9.213951,1.140000,1.000000,2.000000,112.280701,5.934410,2.460000,1.000000,2.000000,52.032520,12.805831,9.280000,1.000000,10.000000,13.793104,48.308174,0.730000,0.000000,2.000000,175.342468,3.800104,2.700000,1.000000,3.000000,11.851851,14.055181,1.130000,1.000000,2.000000,28.318584,5.882353
8.000000,1.800000,1.000000,2.000000,17.777779,9.307136,1.350000,1.000000,2.000000,94.814812,6.980351,2.560000,1.000000,3.000000,50.000000,13.236814,9.190000,1.000000,10.000000,13.928184,47.518093,0.650000,1.000000,2.000000,196.923080,3.360910,2.710000,1.000000,3.000000,11.808118,14.012409,1.080000,1.000000,2.000000,29.629629,5.584281
9.000000,1.780000,1.000000,2.000000,17.977528,9.290188,1.180000,1.000000,2.000000,108.474579,6.158664,2.530000,1.000000,2.000000,50.592884,13.204593,9.170000,1.000000,10.000000,13.958560,47.860126,0.700000,1.000000,2.000000,182.857147,3.653445,2.630000,1.000000,2.000000,12.167300,13.726514,1.170000,1.000000,2.000000,27.350428,6.106472
10.000000,1.770000,1.000000,2.000000,18.079096,9.199584,1.250000,1.000000,2.000000,102.400002,6.496881,2.520000,1.000000,3.000000,50.793652,13.097713,9.280000,1.000000,9.000000,13.793104,48.232849,0.680000,1.000000,2.000000,188.235291,3.534304,2.610000,1.000000,2.000000,12.260537,13.565489,1.130000,1.000000,2.000000,28.318584,5.873181
