Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -6.020600, 1.414214, 499, 100, 101, 0.154394, 0.990099, 3259.000000, 32.267326, 0.991715
1.000000, -5.020600, 1.260419, 369, 100, 100, 0.115313, 1.000000, 2909.000000, 29.090000, 1.100034
2.000000, -4.020600, 1.123350, 314, 100, 109, 0.090023, 0.917431, 2973.000000, 27.275229, 1.173226
3.000000, -3.020600, 1.001187, 246, 100, 113, 0.068031, 0.884956, 3089.000000, 27.336283, 1.170605
4.000000, -2.020600, 0.892308, 186, 100, 134, 0.043377, 0.746269, 3641.000000, 27.171642, 1.177698
5.000000, -1.020600, 0.795271, 156, 100, 165, 0.029545, 0.606061, 4435.999512, 26.884846, 1.190262
6.000000, -0.020600, 0.708786, 133, 100, 214, 0.019422, 0.467290, 5669.000000, 26.490654, 1.207973
7.000000, 0.979400, 0.631706, 113, 100, 376, 0.009392, 0.265957, 9911.000000, 26.359043, 1.214005
8.000000, 1.979400, 0.563009, 105, 100, 779, 0.004212, 0.128370, 20306.000000, 26.066751, 1.227618
9.000000, 2.979400, 0.501782, 104, 100, 1974, 0.001646, 0.050659, 50918.996094, 25.794830, 1.240559
10.000000, 3.979400, 0.447214, 100, 100, 6186, 0.000505, 0.016166, 158480.000000, 25.619141, 1.249066
