Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -3.010300, 1.000000, 460, 100, 101, 0.142327, 0.990099, 1966.000000, 19.465347, 1.643947
1.000000, -2.010300, 0.891251, 374, 100, 103, 0.113471, 0.970874, 1944.999878, 18.883493, 1.694602
2.000000, -1.010300, 0.794328, 291, 100, 104, 0.087440, 0.961538, 1950.000000, 18.750000, 1.706667
3.000000, -0.010300, 0.707946, 234, 100, 114, 0.064145, 0.877193, 2124.000000, 18.631578, 1.717514
4.000000, 0.989700, 0.630957, 182, 100, 138, 0.041214, 0.724638, 2569.000000, 18.615942, 1.718957
5.000000, 1.989700, 0.562341, 143, 100, 187, 0.023897, 0.534759, 3472.000000, 18.566845, 1.723502
6.000000, 2.989700, 0.501187, 126, 100, 284, 0.013864, 0.352113, 5251.000000, 18.489437, 1.730718
7.000000, 3.989700, 0.446684, 111, 100, 500, 0.006938, 0.200000, 9233.000000, 18.466000, 1.732915
8.000000, 4.989700, 0.398107, 102, 100, 1189, 0.002681, 0.084104, 21850.000000, 18.376787, 1.741327
9.000000, 5.989700, 0.354813, 101, 100, 3489, 0.000905, 0.028662, 64149.000000, 18.386070, 1.740448
