Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -3.010300, 1.000000, 263, 100, 112, 0.073382, 0.892857, 2020.000000, 18.035715, 1.774257
1.000000, -2.010300, 0.891251, 198, 100, 120, 0.051562, 0.833333, 2141.000000, 17.841667, 1.793554
2.000000, -1.010300, 0.794328, 169, 100, 154, 0.034294, 0.649351, 2753.000000, 17.876623, 1.790047
3.000000, -0.010300, 0.707946, 160, 100, 200, 0.025000, 0.500000, 3571.000000, 17.855000, 1.792215
4.000000, 0.989700, 0.630957, 125, 100, 283, 0.013803, 0.353357, 5024.000000, 17.752649, 1.802548
5.000000, 1.989700, 0.562341, 111, 100, 531, 0.006532, 0.188324, 9483.000000, 17.858757, 1.791838
6.000000, 2.989700, 0.501187, 104, 100, 1353, 0.002402, 0.073910, 24013.000000, 17.747967, 1.803023
7.000000, 3.989700, 0.446684, 103, 100, 4116, 0.000782, 0.024295, 73082.000000, 17.755589, 1.802250
8.000000, 4.989700, 0.398107, 100, 100, 17288, 0.000181, 0.005784, 303380.000000, 17.548588, 1.823509
9.000000, 5.989700, 0.354813, 100, 100, 82120, 0.000038, 0.001218, 1446072.000000, 17.609255, 1.817226
