Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -6.020600, 1.414214, 1580, 100, 100, 0.493750, 1.000000, 2830.000244, 28.300003, 1.130742
1.000000, -5.020600, 1.260419, 1551, 100, 100, 0.484688, 1.000000, 2646.000244, 26.460003, 1.209373
2.000000, -4.020600, 1.123350, 1628, 100, 100, 0.508750, 1.000000, 2512.000000, 25.120001, 1.273885
3.000000, -3.020600, 1.001187, 1575, 100, 100, 0.492188, 1.000000, 2435.000000, 24.350000, 1.314168
4.000000, -2.020600, 0.892308, 1603, 100, 100, 0.500938, 1.000000, 2343.000000, 23.430000, 1.365770
5.000000, -1.020600, 0.795271, 1631, 100, 100, 0.509687, 1.000000, 2342.000244, 23.420002, 1.366353
6.000000, -0.020600, 0.708786, 1577, 100, 100, 0.492813, 1.000000, 2349.000000, 23.490000, 1.362282
7.000000, 0.979400, 0.631706, 1678, 100, 100, 0.524375, 1.000000, 2339.000000, 23.389999, 1.368106
8.000000, 1.979400, 0.563009, 1565, 100, 100, 0.489062, 1.000000, 2334.000244, 23.340002, 1.371037
9.000000, 2.979400, 0.501782, 1628, 100, 100, 0.508750, 1.000000, 2333.000000, 23.330000, 1.371624
10.000000, 3.979400, 0.447214, 1611, 100, 100, 0.503438, 1.000000, 2339.000000, 23.389999, 1.368106
