Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -6.020600, 1.414214, 1620, 100, 100, 0.506250, 1.000000, 2838.000244, 28.380003, 1.127555
1.000000, -5.020600, 1.260419, 1649, 100, 100, 0.515312, 1.000000, 2647.000000, 26.469999, 1.208916
2.000000, -4.020600, 1.123350, 1572, 100, 100, 0.491250, 1.000000, 2529.000000, 25.290001, 1.265322
3.000000, -3.020600, 1.001187, 1625, 100, 100, 0.507812, 1.000000, 2467.000000, 24.670000, 1.297122
4.000000, -2.020600, 0.892308, 1597, 100, 100, 0.499063, 1.000000, 2340.000000, 23.400000, 1.367521
5.000000, -1.020600, 0.795271, 1569, 100, 100, 0.490312, 1.000000, 2337.000000, 23.370001, 1.369277
6.000000, -0.020600, 0.708786, 1623, 100, 100, 0.507187, 1.000000, 2333.000000, 23.330000, 1.371624
7.000000, 0.979400, 0.631706, 1522, 100, 100, 0.475625, 1.000000, 2339.000000, 23.389999, 1.368106
8.000000, 1.979400, 0.563009, 1635, 100, 100, 0.510938, 1.000000, 2335.000000, 23.350000, 1.370450
9.000000, 2.979400, 0.501782, 1572, 100, 100, 0.491250, 1.000000, 2325.000000, 23.250000, 1.376344
