Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -4.771213, 1.224745, 2863, 100, 100, 0.894687, 1.000000, 2744.000000, 27.440001, 1.166181
1.000000, -3.771213, 1.091555, 2926, 100, 100, 0.914375, 1.000000, 2518.000244, 25.180002, 1.270850
2.000000, -2.771213, 0.972849, 3013, 100, 100, 0.941562, 1.000000, 2404.000000, 24.040001, 1.331115
3.000000, -1.771213, 0.867053, 3071, 100, 100, 0.959687, 1.000000, 2359.000000, 23.590000, 1.356507
4.000000, -0.771213, 0.772762, 3112, 100, 100, 0.972500, 1.000000, 2367.000000, 23.670000, 1.351922
5.000000, 0.228787, 0.688725, 3150, 100, 100, 0.984375, 1.000000, 2303.000000, 23.030001, 1.389492
6.000000, 1.228787, 0.613826, 3172, 100, 100, 0.991250, 1.000000, 2222.000244, 22.220003, 1.440144
7.000000, 2.228787, 0.547073, 3190, 100, 100, 0.996875, 1.000000, 2212.000000, 22.120001, 1.446655
8.000000, 3.228787, 0.487580, 3199, 100, 100, 0.999687, 1.000000, 2215.000000, 22.150000, 1.444695
9.000000, 4.228787, 0.434556, 3198, 100, 100, 0.999375, 1.000000, 2205.000000, 22.049999, 1.451247
