Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -6.020600, 1.414214, 419, 100, 101, 0.129641, 0.990099, 3163.000000, 31.316832, 1.021815
1.000000, -5.020600, 1.260419, 350, 100, 101, 0.108292, 0.990099, 3001.000000, 29.712872, 1.076974
2.000000, -4.020600, 1.123350, 300, 100, 106, 0.088443, 0.943396, 3056.000000, 28.830189, 1.109948
3.000000, -3.020600, 1.001187, 227, 100, 119, 0.059611, 0.840336, 3276.000000, 27.529411, 1.162393
4.000000, -2.020600, 0.892308, 174, 100, 139, 0.039119, 0.719424, 3648.000000, 26.244604, 1.219298
5.000000, -1.020600, 0.795271, 145, 100, 189, 0.023975, 0.529101, 4942.000000, 26.148148, 1.223796
6.000000, -0.020600, 0.708786, 122, 100, 276, 0.013813, 0.362319, 7178.000000, 26.007246, 1.230426
7.000000, 0.979400, 0.631706, 112, 100, 522, 0.006705, 0.191571, 13553.000000, 25.963602, 1.232495
8.000000, 1.979400, 0.563009, 103, 100, 1281, 0.002513, 0.078064, 33105.000000, 25.843092, 1.238242
9.000000, 2.979400, 0.501782, 100, 100, 3581, 0.000873, 0.027925, 92170.000000, 25.738621, 1.243268
