Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -3.010300, 1.000000, 1660, 100, 100, 0.518750, 1.000000, 1794.000000, 17.940001, 1.783723
1.000000, -2.010300, 0.891251, 1613, 100, 100, 0.504062, 1.000000, 1751.000122, 17.510002, 1.827527
2.000000, -1.010300, 0.794328, 1632, 100, 100, 0.510000, 1.000000, 1746.000000, 17.459999, 1.832761
3.000000, -0.010300, 0.707946, 1626, 100, 100, 0.508125, 1.000000, 1742.000000, 17.420000, 1.836969
4.000000, 0.989700, 0.630957, 1641, 100, 100, 0.512812, 1.000000, 1747.000122, 17.470001, 1.831711
5.000000, 1.989700, 0.562341, 1589, 100, 100, 0.496563, 1.000000, 1739.000122, 17.390001, 1.840138
6.000000, 2.989700, 0.501187, 1631, 100, 100, 0.509687, 1.000000, 1750.000000, 17.500000, 1.828571
7.000000, 3.989700, 0.446684, 1599, 100, 100, 0.499687, 1.000000, 1744.999878, 17.449999, 1.833811
8.000000, 4.989700, 0.398107, 1633, 100, 100, 0.510312, 1.000000, 1763.000122, 17.630001, 1.815088
9.000000, 5.989700, 0.354813, 1604, 100, 100, 0.501250, 1.000000, 1743.000122, 17.430000, 1.835915
