Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, 0.000000, 0.707107, 277, 100, 105, 0.082440, 0.952381, 1572.000000, 14.971429, 2.137405
1.000000, 1.000000, 0.630210, 213, 100, 120, 0.055469, 0.833333, 1734.000000, 14.450000, 2.214533
2.000000, 2.000000, 0.561675, 173, 100, 135, 0.040046, 0.740741, 2030.000000, 15.037037, 2.128079
3.000000, 3.000000, 0.500593, 131, 100, 194, 0.021102, 0.515464, 2785.000000, 14.355670, 2.229084
4.000000, 4.000000, 0.446154, 120, 100, 302, 0.012417, 0.331126, 4312.000000, 14.278146, 2.241187
5.000000, 5.000000, 0.397635, 107, 100, 506, 0.006608, 0.197628, 7213.000000, 14.254941, 2.244836
6.000000, 6.000000, 0.354393, 106, 100, 1239, 0.002674, 0.080710, 17665.000000, 14.257465, 2.244438
7.000000, 7.000000, 0.315853, 104, 100, 3296, 0.000986, 0.030340, 47263.996094, 14.339805, 2.231551
8.000000, 8.000000, 0.281504, 101, 100, 11703, 0.000270, 0.008545, 166268.000000, 14.207297, 2.252364
9.000000, 9.000000, 0.250891, 101, 100, 58371, 0.000054, 0.001713, 824161.000000, 14.119357, 2.266392
