Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -3.010300, 1.000000, 286, 100, 114, 0.078399, 0.877193, 2097.000000, 18.394737, 1.739628
1.000000, -2.010300, 0.891251, 214, 100, 111, 0.060248, 0.900901, 2008.000000, 18.090090, 1.768924
2.000000, -1.010300, 0.794328, 166, 100, 142, 0.036532, 0.704225, 2537.999756, 17.873238, 1.790386
3.000000, -0.010300, 0.707946, 149, 100, 194, 0.024001, 0.515464, 3417.999756, 17.618555, 1.816267
4.000000, 0.989700, 0.630957, 116, 100, 294, 0.012330, 0.340136, 5214.000000, 17.734694, 1.804373
5.000000, 1.989700, 0.562341, 110, 100, 602, 0.005710, 0.166113, 10695.999023, 17.767441, 1.801047
6.000000, 2.989700, 0.501187, 102, 100, 1114, 0.002861, 0.089767, 19693.000000, 17.677738, 1.810186
7.000000, 3.989700, 0.446684, 102, 100, 3819, 0.000835, 0.026185, 67360.000000, 17.638124, 1.814252
8.000000, 4.989700, 0.398107, 100, 100, 15690, 0.000199, 0.006373, 275609.000000, 17.565903, 1.821711
9.000000, 5.989700, 0.354813, 100, 100, 81767, 0.000038, 0.001223, 1434427.125000, 17.542862, 1.824104
