Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -6.020600, 1.414214, 359, 100, 102, 0.109988, 0.980392, 3038.000244, 29.784317, 1.074391
1.000000, -5.020600, 1.260419, 290, 100, 104, 0.087139, 0.961538, 3024.000000, 29.076923, 1.100529
2.000000, -4.020600, 1.123350, 233, 100, 112, 0.065011, 0.892857, 3150.000244, 28.125002, 1.137778
3.000000, -3.020600, 1.001187, 178, 100, 141, 0.039450, 0.709220, 3864.000000, 27.404255, 1.167702
4.000000, -2.020600, 0.892308, 130, 100, 224, 0.018136, 0.446429, 5891.999512, 26.303570, 1.216565
5.000000, -1.020600, 0.795271, 115, 100, 310, 0.011593, 0.322581, 8123.000000, 26.203226, 1.221224
6.000000, -0.020600, 0.708786, 104, 100, 679, 0.004786, 0.147275, 17754.000000, 26.147276, 1.223837
7.000000, 0.979400, 0.631706, 101, 100, 1888, 0.001672, 0.052966, 49567.000000, 26.253708, 1.218875
8.000000, 1.979400, 0.563009, 100, 100, 6068, 0.000515, 0.016480, 158988.000000, 26.201056, 1.221325
9.000000, 2.979400, 0.501782, 100, 100, 32857, 0.000095, 0.003043, 858223.000000, 26.119944, 1.225117
