Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, 0.000000, 0.707107, 289, 100, 110, 0.082102, 0.909091, 2020.000000, 18.363636, 1.742574
1.000000, 1.000000, 0.630210, 195, 100, 119, 0.051208, 0.840336, 2107.000000, 17.705883, 1.807309
2.000000, 2.000000, 0.561675, 171, 100, 130, 0.041106, 0.769231, 2281.999756, 17.553844, 1.822963
3.000000, 3.000000, 0.500593, 136, 100, 199, 0.021357, 0.502513, 3481.999756, 17.497486, 1.828834
4.000000, 4.000000, 0.446154, 123, 100, 311, 0.012359, 0.321543, 5022.000000, 16.147909, 1.981681
5.000000, 5.000000, 0.397635, 113, 100, 570, 0.006195, 0.175439, 8473.000000, 14.864912, 2.152720
6.000000, 6.000000, 0.354393, 104, 100, 1194, 0.002722, 0.083752, 17272.000000, 14.465662, 2.212135
7.000000, 7.000000, 0.315853, 103, 100, 4825, 0.000667, 0.020725, 69592.000000, 14.423212, 2.218646
8.000000, 8.000000, 0.281504, 101, 100, 15319, 0.000206, 0.006528, 222849.000000, 14.547229, 2.199732
9.000000, 9.000000, 0.250891, 100, 100, 90777, 0.000034, 0.001102, 1287652.000000, 14.184782, 2.255939
