Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -4.771213, 1.224745, 279, 100, 105, 0.083036, 0.952381, 2742.000244, 26.114288, 1.225383
1.000000, -3.771213, 1.091555, 210, 100, 115, 0.057065, 0.869565, 2803.000000, 24.373913, 1.312879
2.000000, -2.771213, 0.972849, 186, 100, 139, 0.041817, 0.719424, 3212.000000, 23.107914, 1.384807
3.000000, -1.771213, 0.867053, 131, 100, 176, 0.023260, 0.568182, 3935.000000, 22.357954, 1.431258
4.000000, -0.771213, 0.772762, 127, 100, 317, 0.012520, 0.315457, 6796.000488, 21.438488, 1.492643
5.000000, 0.228787, 0.688725, 111, 100, 397, 0.008737, 0.251889, 8350.000000, 21.032745, 1.521437
6.000000, 1.228787, 0.613826, 101, 100, 1062, 0.002972, 0.094162, 22320.001953, 21.016951, 1.522581
7.000000, 2.228787, 0.547073, 102, 100, 2546, 0.001252, 0.039277, 53504.000000, 21.014925, 1.522727
8.000000, 3.228787, 0.487580, 102, 100, 7461, 0.000427, 0.013403, 156062.000000, 20.917036, 1.529853
9.000000, 4.228787, 0.434556, 100, 100, 25174, 0.000124, 0.003972, 526040.000000, 20.896162, 1.531382
