Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, 0.000000, 0.707107, 317, 100, 105, 0.094345, 0.952381, 1940.000000, 18.476191, 1.731959
1.000000, 1.000000, 0.630210, 248, 100, 111, 0.069820, 0.900901, 1978.000000, 17.819820, 1.795753
2.000000, 2.000000, 0.561675, 185, 100, 119, 0.048582, 0.840336, 2105.000000, 17.689075, 1.809026
3.000000, 3.000000, 0.500593, 176, 100, 141, 0.039007, 0.709220, 2481.999756, 17.602835, 1.817889
4.000000, 4.000000, 0.446154, 144, 100, 158, 0.028481, 0.632911, 2775.000000, 17.563292, 1.821982
5.000000, 5.000000, 0.397635, 129, 100, 288, 0.013997, 0.347222, 4551.000000, 15.802083, 2.025049
6.000000, 6.000000, 0.354393, 111, 100, 416, 0.008338, 0.240385, 6110.000000, 14.687500, 2.178723
7.000000, 7.000000, 0.315853, 107, 100, 660, 0.005066, 0.151515, 9666.000000, 14.645454, 2.184978
8.000000, 8.000000, 0.281504, 106, 100, 1884, 0.001758, 0.053079, 27513.000000, 14.603503, 2.191255
9.000000, 9.000000, 0.250891, 101, 100, 4060, 0.000777, 0.024631, 58922.000000, 14.512808, 2.204949
