Eb/No,gen_avg,gen_min,gen_max,gen_thr,gen_percent,encode_avg,encode_min,encode_max,encode_thr,encode_percent,bpsk_avg,bpsk_min,bpsk_max,bpsk_thr,bpsk_percent,awgn_avg,awgn_min,awgn_max,awgn_thr,awgn_percent,demodulate_avg,demodulate_min_demodulate_max,demodulate_thr,demodulate_percent,decode_avg,decode_min,decode_max,decode_thr,decode_percent,monitor_avg,monitor_min,monitor_max,monitor_thr,monitor_percent
0.000000,2.115385,2.000000,3.000000,15.127273,17.642340,0.903846,0.000000,1.000000,35.404255,7.538091,1.355769,1.000000,3.000000,23.602837,11.307137,3.625000,2.000000,3.000000,8.827586,30.232557,0.759615,1.000000,3.000000,42.126583,6.335204,2.201923,2.000000,3.000000,14.532751,18.364073,1.028846,1.000000,3.000000,31.102804,8.580593
1.000000,2.174312,2.000000,3.000000,14.717299,18.602825,0.944954,0.000000,1.000000,33.864079,8.084773,1.403670,1.000000,3.000000,22.797386,12.009419,3.385321,2.000000,3.000000,9.452575,28.963894,0.669725,0.000000,3.000000,47.780823,5.729984,2.110092,2.000000,3.000000,15.165217,18.053375,1.000000,1.000000,3.000000,32.000000,8.555730
2.000000,2.175000,2.000000,3.000000,14.712644,18.277311,0.958333,0.000000,1.000000,33.391304,8.053221,1.375000,1.000000,3.000000,23.272728,11.554623,3.425000,2.000000,3.000000,9.343066,28.781513,0.800000,1.000000,3.000000,40.000000,6.722689,2.133333,2.000000,3.000000,14.999999,17.927172,1.033333,1.000000,3.000000,30.967743,8.683474
3.000000,2.123288,2.000000,3.000000,15.070968,18.224573,0.931507,0.000000,1.000000,34.352940,7.995297,1.315068,1.000000,3.000000,24.333334,11.287477,3.349315,2.000000,3.000000,9.554192,28.747795,0.746575,1.000000,3.000000,42.862385,6.407995,2.205479,2.000000,3.000000,14.509317,18.930040,0.979452,1.000000,3.000000,32.671329,8.406819
4.000000,2.135678,2.000000,3.000000,14.983530,18.422192,0.909548,0.000000,1.000000,35.182320,7.845687,1.336683,1.000000,3.000000,23.939850,11.530125,3.376884,2.000000,5.000000,9.476191,29.128738,0.738693,1.000000,3.000000,43.319729,6.371912,2.150754,2.000000,3.000000,14.878505,18.552233,0.944724,1.000000,3.000000,33.872341,8.149111
5.000000,1.884746,1.000000,3.000000,16.978418,18.211596,0.844068,0.000000,1.000000,37.911648,8.155912,1.183051,1.000000,3.000000,27.048710,11.431379,3.006780,1.000000,3.000000,10.642615,29.053391,0.650847,1.000000,3.000000,49.166668,6.288896,1.952542,1.000000,3.000000,16.388889,18.866690,0.827119,1.000000,3.000000,38.688526,7.992138
6.000000,1.857527,1.000000,3.000000,17.227207,19.157194,0.720430,0.000000,1.000000,44.417908,7.429997,1.088710,1.000000,3.000000,29.392591,11.228168,2.744624,1.000000,3.000000,11.659158,28.306072,0.647849,1.000000,3.000000,49.394192,6.681452,1.895161,1.000000,3.000000,16.885107,19.545328,0.741935,1.000000,3.000000,43.130436,7.651788
7.000000,1.753744,1.000000,2.000000,18.246679,18.150509,0.747088,0.000000,1.000000,42.832962,7.732048,1.109817,1.000000,2.000000,28.833582,11.486138,2.831947,1.000000,4.000000,11.299647,29.309454,0.640599,0.000000,2.000000,49.953247,6.629929,1.801997,1.000000,2.000000,17.758080,18.649906,0.777038,1.000000,2.000000,41.182011,8.042018
8.000000,1.755140,1.000000,2.000000,18.232162,18.114592,0.767601,0.000000,3.000000,41.688313,7.922320,1.119626,1.000000,2.000000,28.580969,11.555527,2.836137,1.000000,2.000000,11.282952,29.271429,0.622430,1.000000,2.000000,51.411411,6.424025,1.814953,1.000000,2.000000,17.631308,18.731915,0.773209,0.000000,2.000000,41.385979,7.980195
9.000000,1.792560,1.000000,3.000000,17.851566,18.540094,0.754729,0.000000,1.000000,42.399334,7.806013,1.107818,1.000000,3.000000,28.885601,11.457948,2.806221,1.000000,3.000000,11.403235,29.024193,0.627575,0.000000,3.000000,50.989952,6.490881,1.836276,1.000000,3.000000,17.426577,18.992239,0.743380,1.000000,3.000000,43.046650,7.688629
