Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, 0.000000, 0.707107, 278, 100, 109, 0.079702, 0.917431, 1884.999878, 17.293577, 1.850398
1.000000, 1.000000, 0.630210, 193, 100, 125, 0.048250, 0.800000, 2124.000000, 16.992001, 1.883239
2.000000, 2.000000, 0.561675, 177, 100, 135, 0.040972, 0.740741, 2273.999756, 16.844442, 1.899736
3.000000, 3.000000, 0.500593, 145, 100, 198, 0.022885, 0.505050, 3211.000000, 16.217173, 1.973217
4.000000, 4.000000, 0.446154, 125, 100, 337, 0.011591, 0.296736, 5158.000000, 15.305638, 2.090733
5.000000, 5.000000, 0.397635, 112, 100, 535, 0.006542, 0.186916, 7973.000000, 14.902803, 2.147247
6.000000, 6.000000, 0.354393, 106, 100, 982, 0.003373, 0.101833, 14631.999023, 14.900203, 2.147622
7.000000, 7.000000, 0.315853, 102, 100, 4068, 0.000784, 0.024582, 60469.000000, 14.864552, 2.152772
8.000000, 8.000000, 0.281504, 100, 100, 15302, 0.000204, 0.006535, 225963.000000, 14.766893, 2.167010
9.000000, 9.000000, 0.250891, 100, 100, 90886, 0.000034, 0.001100, 1339761.000000, 14.741116, 2.170799
