Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -6.020600, 1.414214, 597, 100, 100, 0.186562, 1.000000, 3926.000244, 39.260002, 0.815079
1.000000, -5.020600, 1.260419, 522, 100, 100, 0.163125, 1.000000, 2856.000000, 28.559999, 1.120448
2.000000, -4.020600, 1.123350, 446, 100, 103, 0.135316, 0.970874, 2909.000000, 28.242718, 1.133035
3.000000, -3.020600, 1.001187, 379, 100, 103, 0.114988, 0.970874, 2855.000000, 27.718447, 1.154466
4.000000, -2.020600, 0.892308, 309, 100, 104, 0.092849, 0.961538, 2601.000000, 25.009615, 1.279508
5.000000, -1.020600, 0.795271, 255, 100, 114, 0.069901, 0.877193, 2839.000000, 24.903509, 1.284959
6.000000, -0.020600, 0.708786, 197, 100, 122, 0.050461, 0.819672, 3022.000244, 24.770494, 1.291860
7.000000, 0.979400, 0.631706, 158, 100, 131, 0.037691, 0.763359, 3233.000000, 24.679390, 1.296628
8.000000, 1.979400, 0.563009, 124, 100, 215, 0.018023, 0.465116, 5308.000488, 24.688374, 1.296157
9.000000, 2.979400, 0.501782, 120, 100, 286, 0.013112, 0.349650, 7009.000000, 24.506992, 1.305750
10.000000, 3.979400, 0.447214, 108, 100, 554, 0.006092, 0.180505, 13533.000000, 24.427797, 1.309983
