Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -6.020600, 1.414214, 326, 100, 104, 0.097957, 0.961538, 4110.000000, 39.519230, 0.809732
1.000000, -5.020600, 1.260419, 251, 100, 113, 0.069414, 0.884956, 3155.000000, 27.920355, 1.146117
2.000000, -4.020600, 1.123350, 184, 100, 124, 0.046371, 0.806452, 3441.000000, 27.750000, 1.153153
3.000000, -3.020600, 1.001187, 148, 100, 150, 0.030833, 0.666667, 4150.000000, 27.666666, 1.156626
4.000000, -2.020600, 0.892308, 127, 100, 282, 0.014074, 0.354610, 7475.000000, 26.507092, 1.207224
5.000000, -1.020600, 0.795271, 104, 100, 467, 0.006959, 0.214133, 12235.000000, 26.199144, 1.221414
6.000000, -0.020600, 0.708786, 104, 100, 1104, 0.002944, 0.090580, 28875.000000, 26.154892, 1.223480
7.000000, 0.979400, 0.631706, 101, 100, 2952, 0.001069, 0.033875, 76620.000000, 25.955284, 1.232890
8.000000, 1.979400, 0.563009, 100, 100, 11658, 0.000268, 0.008578, 303346.000000, 26.020414, 1.229804
9.000000, 2.979400, 0.501782, 100, 100, 86159, 0.000036, 0.001161, 2231966.000000, 25.905199, 1.235273
