Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -4.771213, 1.224745, 275, 100, 111, 0.077421, 0.900901, 2520.000000, 22.702703, 1.409524
1.000000, -3.771213, 1.091555, 219, 100, 119, 0.057511, 0.840336, 2611.000000, 21.941177, 1.458445
2.000000, -2.771213, 0.972849, 157, 100, 141, 0.034796, 0.709220, 3060.000000, 21.702127, 1.474510
3.000000, -1.771213, 0.867053, 150, 100, 194, 0.024162, 0.515464, 4224.000000, 21.773195, 1.469697
4.000000, -0.771213, 0.772762, 126, 100, 278, 0.014164, 0.359712, 5992.000000, 21.553957, 1.484646
5.000000, 0.228787, 0.688725, 116, 100, 557, 0.006508, 0.179533, 11975.000000, 21.499102, 1.488434
6.000000, 1.228787, 0.613826, 106, 100, 1397, 0.002371, 0.071582, 29912.000000, 21.411596, 1.494517
7.000000, 2.228787, 0.547073, 102, 100, 3836, 0.000831, 0.026069, 81645.000000, 21.283890, 1.503485
8.000000, 3.228787, 0.487580, 100, 100, 11606, 0.000269, 0.008616, 248790.000000, 21.436327, 1.492793
9.000000, 4.228787, 0.434556, 100, 100, 80630, 0.000039, 0.001240, 1712459.000000, 21.238485, 1.506699
