Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -3.010300, 1.000000, 279, 100, 110, 0.079261, 0.909091, 2047.000122, 18.609093, 1.719590
1.000000, -2.010300, 0.891251, 226, 100, 113, 0.062500, 0.884956, 2023.000122, 17.902657, 1.787444
2.000000, -1.010300, 0.794328, 164, 100, 138, 0.037138, 0.724638, 2440.000000, 17.681160, 1.809836
3.000000, -0.010300, 0.707946, 161, 100, 183, 0.027493, 0.546448, 3235.000000, 17.677595, 1.810201
4.000000, 0.989700, 0.630957, 126, 100, 311, 0.012661, 0.321543, 5519.000000, 17.745981, 1.803225
5.000000, 1.989700, 0.562341, 112, 100, 463, 0.007559, 0.215983, 8183.000000, 17.673866, 1.810583
6.000000, 2.989700, 0.501187, 104, 100, 1271, 0.002557, 0.078678, 22406.000000, 17.628639, 1.815228
7.000000, 3.989700, 0.446684, 102, 100, 4482, 0.000711, 0.022311, 78949.000000, 17.614681, 1.816666
8.000000, 4.989700, 0.398107, 100, 100, 14538, 0.000215, 0.006879, 255691.000000, 17.587770, 1.819446
9.000000, 5.989700, 0.354813, 100, 100, 91498, 0.000034, 0.001093, 1607183.000000, 17.565226, 1.821781
