Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -6.020600, 1.414214, 488, 100, 101, 0.150990, 0.990099, 2981.000000, 29.514851, 1.084200
1.000000, -5.020600, 1.260419, 353, 100, 102, 0.108150, 0.980392, 3110.000244, 30.490198, 1.049518
2.000000, -4.020600, 1.123350, 314, 100, 101, 0.097153, 0.990099, 2951.000000, 29.217821, 1.095222
3.000000, -3.020600, 1.001187, 245, 100, 108, 0.070891, 0.925926, 3040.000000, 28.148148, 1.136842
4.000000, -2.020600, 0.892308, 233, 100, 117, 0.062233, 0.854701, 3132.000000, 26.769230, 1.195402
5.000000, -1.020600, 0.795271, 167, 100, 139, 0.037545, 0.719424, 3688.000000, 26.532373, 1.206074
6.000000, -0.020600, 0.708786, 147, 100, 194, 0.023679, 0.515464, 5116.000488, 26.371136, 1.213448
7.000000, 0.979400, 0.631706, 116, 100, 292, 0.012414, 0.342466, 7650.000000, 26.198629, 1.221438
8.000000, 1.979400, 0.563009, 111, 100, 584, 0.005940, 0.171233, 15171.000000, 25.977739, 1.231824
9.000000, 2.979400, 0.501782, 107, 100, 1174, 0.002848, 0.085179, 30351.000000, 25.852640, 1.237785
10.000000, 3.979400, 0.447214, 100, 100, 3697, 0.000845, 0.027049, 94941.000000, 25.680552, 1.246079
