Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -3.010300, 1.000000, 295, 100, 110, 0.083807, 0.909091, 2166.000244, 19.690912, 1.625115
1.000000, -2.010300, 0.891251, 228, 100, 111, 0.064189, 0.900901, 2231.000000, 20.099098, 1.592111
2.000000, -1.010300, 0.794328, 167, 100, 139, 0.037545, 0.719424, 2781.000000, 20.007195, 1.599425
3.000000, -0.010300, 0.707946, 157, 100, 171, 0.028692, 0.584795, 3313.999756, 19.380116, 1.651177
4.000000, 0.989700, 0.630957, 129, 100, 239, 0.016867, 0.418410, 4375.000000, 18.305439, 1.748114
5.000000, 1.989700, 0.562341, 108, 100, 428, 0.007886, 0.233645, 7592.000000, 17.738317, 1.804004
6.000000, 2.989700, 0.501187, 108, 100, 791, 0.004267, 0.126422, 14017.000000, 17.720608, 1.805807
7.000000, 3.989700, 0.446684, 102, 100, 1847, 0.001726, 0.054142, 32723.000000, 17.716839, 1.806191
8.000000, 4.989700, 0.398107, 101, 100, 4150, 0.000761, 0.024096, 73428.000000, 17.693495, 1.808574
9.000000, 5.989700, 0.354813, 100, 100, 14997, 0.000208, 0.006668, 264663.000000, 17.647730, 1.813264
