Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -6.020600, 1.414214, 446, 100, 101, 0.137995, 0.990099, 3141.000000, 31.099010, 1.028972
1.000000, -5.020600, 1.260419, 342, 100, 101, 0.105817, 0.990099, 3009.999756, 29.801977, 1.073754
2.000000, -4.020600, 1.123350, 330, 100, 100, 0.103125, 1.000000, 2830.000244, 28.300003, 1.130742
3.000000, -3.020600, 1.001187, 248, 100, 110, 0.070455, 0.909091, 2977.999756, 27.072725, 1.182001
4.000000, -2.020600, 0.892308, 201, 100, 123, 0.051067, 0.813008, 3313.999756, 26.943087, 1.187689
5.000000, -1.020600, 0.795271, 176, 100, 169, 0.032544, 0.591716, 4369.000000, 25.852072, 1.237812
6.000000, -0.020600, 0.708786, 132, 100, 258, 0.015988, 0.387597, 6618.000000, 25.651163, 1.247507
7.000000, 0.979400, 0.631706, 115, 100, 430, 0.008358, 0.232558, 11004.000000, 25.590698, 1.250454
8.000000, 1.979400, 0.563009, 111, 100, 954, 0.003636, 0.104822, 24310.000000, 25.482180, 1.255780
9.000000, 2.979400, 0.501782, 102, 100, 2536, 0.001257, 0.039432, 64382.000000, 25.387224, 1.260477
